Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Cytosolic DNA-sensing pathway	1/63	7.396244e-01	9.622329e-01	0	0	7.476822e-01	2.255105e-01	IL33
KEGG_2021_Human	Cell cycle	2/124	7.400074e-01	9.622329e-01	0	0	7.594067e-01	2.286537e-01	CDKN1C;CDK6
KEGG_2021_Human	GnRH secretion	1/64	7.451356e-01	9.622329e-01	0	0	7.357765e-01	2.164574e-01	TRPC1
KEGG_2021_Human	Chemical carcinogenesis	4/239	7.456319e-01	9.622329e-01	0	0	7.876616e-01	2.311970e-01	FGF7;FGF18;AKR1C2;GSTM5
KEGG_2021_Human	Lysosome	2/128	7.557480e-01	9.622329e-01	0	0	7.351474e-01	2.058760e-01	CTSK;HYAL3
KEGG_2021_Human	Oocyte meiosis	2/129	7.595526e-01	9.622329e-01	0	0	7.293213e-01	2.005821e-01	MAPK11;IGF1
KEGG_2021_Human	Acute myeloid leukemia	1/67	7.609809e-01	9.622329e-01	0	0	7.022241e-01	1.918105e-01	KIT
KEGG_2021_Human	Glycolysis / Gluconeogenesis	1/67	7.609809e-01	9.622329e-01	0	0	7.022241e-01	1.918105e-01	PCK1
KEGG_2021_Human	Long-term potentiation	1/67	7.609809e-01	9.622329e-01	0	0	7.022241e-01	1.918105e-01	RAPGEF3
KEGG_2021_Human	Neutrophil extracellular trap formation	3/189	7.646187e-01	9.622329e-01	0	0	7.464778e-01	2.003382e-01	SELP;MAPK11;VWF
KEGG_2021_Human	Amphetamine addiction	1/69	7.709944e-01	9.622329e-01	0	0	6.815006e-01	1.772407e-01	SLC18A2
KEGG_2021_Human	Central carbon metabolism in cancer	1/70	7.758431e-01	9.622329e-01	0	0	6.715894e-01	1.704527e-01	KIT
KEGG_2021_Human	RIG-I-like receptor signaling pathway	1/70	7.758431e-01	9.622329e-01	0	0	6.715894e-01	1.704527e-01	MAPK11
KEGG_2021_Human	Kaposi sarcoma-associated herpesvirus infection	3/193	7.768243e-01	9.622329e-01	0	0	7.306117e-01	1.845095e-01	MAPK11;CDK6;GNG11
KEGG_2021_Human	Non-small cell lung cancer	1/72	7.852354e-01	9.622329e-01	0	0	6.526045e-01	1.577813e-01	CDK6
KEGG_2021_Human	Estrogen signaling pathway	2/137	7.881811e-01	9.622329e-01	0	0	6.858201e-01	1.632440e-01	NCOA1;KRT14
KEGG_2021_Human	Inositol phosphate metabolism	1/73	7.897833e-01	9.622329e-01	0	0	6.435075e-01	1.518656e-01	PIK3C2G
KEGG_2021_Human	Chronic myeloid leukemia	1/76	8.028585e-01	9.622329e-01	0	0	6.176722e-01	1.356265e-01	CDK6
KEGG_2021_Human	Pancreatic cancer	1/76	8.028585e-01	9.622329e-01	0	0	6.176722e-01	1.356265e-01	CDK6
KEGG_2021_Human	Apoptosis	2/142	8.045140e-01	9.622329e-01	0	0	6.611565e-01	1.438127e-01	NGFR;CTSK
KEGG_2021_Human	Leishmaniasis	1/77	8.070340e-01	9.622329e-01	0	0	6.095137e-01	1.306733e-01	MAPK11
KEGG_2021_Human	RNA degradation	1/79	8.151222e-01	9.658644e-01	0	0	5.938242e-01	1.213879e-01	EXOSC1
KEGG_2021_Human	Retrograde endocannabinoid signaling	2/148	8.226304e-01	9.658644e-01	0	0	6.337900e-01	1.237464e-01	MAPK11;GNG11
KEGG_2021_Human	mTOR signaling pathway	2/154	8.392273e-01	9.658644e-01	0	0	6.085840e-01	1.066688e-01	PRR5;IGF1
KEGG_2021_Human	Human T-cell leukemia virus 1 infection	3/219	8.439958e-01	9.658644e-01	0	0	6.418059e-01	1.088552e-01	NRP1;TLN2;MSX1
KEGG_2021_Human	GABAergic synapse	1/89	8.507630e-01	9.658644e-01	0	0	5.260743e-01	8.502501e-02	GNG11
KEGG_2021_Human	PD-L1 expression and PD-1 checkpoint pathway in cancer	1/89	8.507630e-01	9.658644e-01	0	0	5.260743e-01	8.502501e-02	MAPK11
KEGG_2021_Human	Hepatitis B	2/162	8.591699e-01	9.658644e-01	0	0	5.779167e-01	8.772114e-02	MAPK11;HSPG2
KEGG_2021_Human	Th1 and Th2 cell differentiation	1/92	8.600526e-01	9.658644e-01	0	0	5.086529e-01	7.668539e-02	MAPK11
KEGG_2021_Human	GnRH signaling pathway	1/93	8.630191e-01	9.658644e-01	0	0	5.030982e-01	7.411566e-02	MAPK11
KEGG_2021_Human	Hepatocellular carcinoma	2/168	8.726159e-01	9.658644e-01	0	0	5.568560e-01	7.587711e-02	CDK6;GSTM5
KEGG_2021_Human	Circadian entrainment	1/97	8.742708e-01	9.658644e-01	0	0	4.820368e-01	6.476892e-02	GNG11
KEGG_2021_Human	Phosphatidylinositol signaling system	1/97	8.742708e-01	9.658644e-01	0	0	4.820368e-01	6.476892e-02	PIK3C2G
KEGG_2021_Human	Prostate cancer	1/97	8.742708e-01	9.658644e-01	0	0	4.820368e-01	6.476892e-02	IGF1
KEGG_2021_Human	Melanogenesis	1/101	8.846003e-01	9.658644e-01	0	0	4.626603e-01	5.673111e-02	KIT
KEGG_2021_Human	Huntington disease	4/306	8.895579e-01	9.658644e-01	0	0	6.107925e-01	7.148143e-02	GPX2;PPARG;PPARGC1A;COX7A1
KEGG_2021_Human	C-type lectin receptor signaling pathway	1/104	8.917878e-01	9.658644e-01	0	0	4.491156e-01	5.143588e-02	MAPK11
KEGG_2021_Human	T cell receptor signaling pathway	1/104	8.917878e-01	9.658644e-01	0	0	4.491156e-01	5.143588e-02	MAPK11
KEGG_2021_Human	Parathyroid hormone synthesis, secretion and action	1/106	8.963296e-01	9.658644e-01	0	0	4.405158e-01	4.821316e-02	MMP13
KEGG_2021_Human	Th17 cell differentiation	1/107	8.985287e-01	9.658644e-01	0	0	4.363376e-01	4.668666e-02	MAPK11
KEGG_2021_Human	Parkinson disease	3/249	8.990996e-01	9.658644e-01	0	0	5.626637e-01	5.984576e-02	GNAL;COX7A1;SLC18A2
KEGG_2021_Human	Alcoholism	2/186	9.061779e-01	9.686729e-01	0	0	5.019151e-01	4.944851e-02	GNG11;SLC18A2
KEGG_2021_Human	Epstein-Barr virus infection	2/202	9.288918e-01	9.812568e-01	0	0	4.613810e-01	3.403286e-02	MAPK11;CDK6
KEGG_2021_Human	Pathways of neurodegeneration	6/475	9.379426e-01	9.812568e-01	0	0	5.876558e-01	3.764905e-02	MAPK11;GPX2;ATXN1;NEFH;COX7A1;DKK2
KEGG_2021_Human	Human immunodeficiency virus 1 infection	2/212	9.403395e-01	9.812568e-01	0	0	4.391837e-01	2.701610e-02	MAPK11;GNG11
KEGG_2021_Human	Oxidative phosphorylation	1/133	9.419124e-01	9.812568e-01	0	0	3.499244e-01	2.094052e-02	COX7A1
KEGG_2021_Human	Measles	1/139	9.489340e-01	9.812568e-01	0	0	3.346070e-01	1.753879e-02	CDK6
KEGG_2021_Human	Amyotrophic lateral sclerosis	4/364	9.506776e-01	9.812568e-01	0	0	5.108453e-01	2.583869e-02	MAPK11;GPX2;NEFH;COX7A1
KEGG_2021_Human	Spinocerebellar ataxia	1/143	9.531379e-01	9.812568e-01	0	0	3.251146e-01	1.560411e-02	ATXN1
KEGG_2021_Human	Alzheimer disease	4/369	9.541253e-01	9.812568e-01	0	0	5.037163e-01	2.365466e-02	BACE1;APBB1;COX7A1;DKK2
KEGG_2021_Human	Cushing syndrome	1/155	9.637884e-01	9.849270e-01	0	0	2.995959e-01	1.105015e-02	CDK6
KEGG_2021_Human	Necroptosis	1/159	9.667717e-01	9.849270e-01	0	0	2.919511e-01	9.865875e-03	IL33
KEGG_2021_Human	Tuberculosis	1/180	9.788478e-01	9.925700e-01	0	0	2.574211e-01	5.503431e-03	MAPK11
KEGG_2021_Human	Viral carcinogenesis	1/203	9.871088e-01	9.962912e-01	0	0	2.278404e-01	2.956230e-03	CDK6
KEGG_2021_Human	Olfactory transduction	3/440	9.956421e-01	9.997405e-01	0	0	3.136104e-01	1.369671e-03	GNAL;PDE1A;PDE2A
KEGG_2021_Human	Herpes simplex virus 1 infection	2/498	9.997405e-01	9.997405e-01	0	0	1.831989e-01	4.754443e-05	ITGA5;ZFP37
