Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	C-type lectin receptor signaling pathway	4/104	4.630948e-01	9.206067e-01	0	0	1.153163e+00	8.877322e-01	NRAS;CHUK;MALT1;MAPK13
KEGG_2021_Human	Transcriptional misregulation in cancer	7/192	4.657615e-01	9.206067e-01	0	0	1.090915e+00	8.335481e-01	CCNA2;CEBPB;HDAC2;EWSR1;BMP2K;TCF3;BIRC2
KEGG_2021_Human	Glycosaminoglycan degradation	1/19	4.772669e-01	9.335839e-01	0	0	1.601244e+00	1.184407e+00	GUSB
KEGG_2021_Human	Bacterial invasion of epithelial cells	3/77	4.801602e-01	9.335839e-01	0	0	1.168575e+00	8.573081e-01	ARPC5L;CLTA;RAC1
KEGG_2021_Human	Wnt signaling pathway	6/166	4.849578e-01	9.335839e-01	0	0	1.080959e+00	7.822826e-01	VANGL1;GSK3B;FZD9;CSNK1E;RAC1;RBX1
KEGG_2021_Human	Yersinia infection	5/137	4.883571e-01	9.335839e-01	0	0	1.091830e+00	7.825241e-01	GSK3B;CHUK;ARPC5L;RAC1;MAPK13
KEGG_2021_Human	cGMP-PKG signaling pathway	6/167	4.907773e-01	9.335839e-01	0	0	1.074189e+00	7.645696e-01	NPPC;GNA12;GNAI3;ATP1B3;SLC25A5;GTF2I
KEGG_2021_Human	Fluid shear stress and atherosclerosis	5/139	5.011330e-01	9.368714e-01	0	0	1.075422e+00	7.429918e-01	NPPC;SUMO1;CHUK;RAC1;MAPK13
KEGG_2021_Human	Measles	5/139	5.011330e-01	9.368714e-01	0	0	1.075422e+00	7.429918e-01	GSK3B;CHUK;CCNE1;CDK2;CYCS
KEGG_2021_Human	Cholesterol metabolism	2/50	5.036147e-01	9.368714e-01	0	0	1.200859e+00	8.237222e-01	APOH;TSPO
KEGG_2021_Human	Influenza A	6/172	5.195323e-01	9.533904e-01	0	0	1.041562e+00	6.820420e-01	XPO1;CHUK;CYCS;NXT2;SLC25A5;KPNA1
KEGG_2021_Human	TNF signaling pathway	4/112	5.208980e-01	9.533904e-01	0	0	1.067300e+00	6.960939e-01	CEBPB;CHUK;BIRC2;MAPK13
KEGG_2021_Human	Signaling pathways regulating pluripotency of stem cells	5/143	5.263011e-01	9.533904e-01	0	0	1.044033e+00	6.701458e-01	GSK3B;NRAS;FZD9;TCF3;MAPK13
KEGG_2021_Human	MAPK signaling pathway	10/294	5.275678e-01	9.533904e-01	0	0	1.014521e+00	6.487639e-01	NRAS;PPM1B;CHUK;STMN1;GNA12;RAC1;PAK2;RASGRP1;STK3;MAPK13
KEGG_2021_Human	Endocrine and other factor-regulated calcium reabsorption	2/53	5.349218e-01	9.598242e-01	0	0	1.130045e+00	7.069953e-01	CLTA;ATP1B3
KEGG_2021_Human	Renin-angiotensin system	1/23	5.440305e-01	9.670982e-01	0	0	1.309837e+00	7.973634e-01	PREP
KEGG_2021_Human	ErbB signaling pathway	3/85	5.466207e-01	9.670982e-01	0	0	1.054130e+00	6.366943e-01	GSK3B;NRAS;PAK2
KEGG_2021_Human	Breast cancer	5/147	5.508980e-01	9.678973e-01	0	0	1.014412e+00	6.047982e-01	NOTCH2;GSK3B;NRAS;FZD9;E2F3
KEGG_2021_Human	Cardiac muscle contraction	3/87	5.624455e-01	9.788094e-01	0	0	1.028924e+00	5.921058e-01	COX7B;ATP1B3;COX7A2
KEGG_2021_Human	Hedgehog signaling pathway	2/56	5.648465e-01	9.788094e-01	0	0	1.067098e+00	6.095279e-01	GSK3B;CSNK1E
KEGG_2021_Human	Growth hormone synthesis, secretion and action	4/119	5.689413e-01	9.791983e-01	0	0	1.001969e+00	5.650883e-01	GSK3B;NRAS;GNAI3;MAPK13
KEGG_2021_Human	Folate biosynthesis	1/26	5.884527e-01	9.889003e-01	0	0	1.152478e+00	6.111113e-01	GGH
KEGG_2021_Human	Morphine addiction	3/91	5.930661e-01	9.889003e-01	0	0	9.819509e-01	5.130197e-01	GNG5;GRK6;GNAI3
KEGG_2021_Human	Notch signaling pathway	2/59	5.933612e-01	9.889003e-01	0	0	1.010778e+00	5.275776e-01	NOTCH2;HDAC2
KEGG_2021_Human	Th1 and Th2 cell differentiation	3/92	6.005008e-01	9.889003e-01	0	0	9.708673e-01	4.951338e-01	NOTCH2;CHUK;MAPK13
KEGG_2021_Human	Fatty acid elongation	1/27	6.022780e-01	9.889003e-01	0	0	1.108094e+00	5.618437e-01	ACAA2
KEGG_2021_Human	Viral myocarditis	2/60	6.025506e-01	9.889003e-01	0	0	9.932993e-01	5.031891e-01	CYCS;RAC1
KEGG_2021_Human	GnRH signaling pathway	3/93	6.078458e-01	9.889003e-01	0	0	9.600299e-01	4.779355e-01	NRAS;GNRH1;MAPK13
KEGG_2021_Human	TGF-beta signaling pathway	3/94	6.151003e-01	9.889003e-01	0	0	9.494308e-01	4.613948e-01	RBL1;SMAD6;RBX1
KEGG_2021_Human	Butanoate metabolism	1/28	6.156396e-01	9.889003e-01	0	0	1.066998e+00	5.175940e-01	ACAT2
KEGG_2021_Human	Necroptosis	5/159	6.206797e-01	9.889003e-01	0	0	9.347822e-01	4.458351e-01	FAF1;HMGB1;SLC25A5;PPIA;BIRC2
KEGG_2021_Human	Basal cell carcinoma	2/63	6.291733e-01	9.889003e-01	0	0	9.443015e-01	4.375407e-01	GSK3B;FZD9
KEGG_2021_Human	Relaxin signaling pathway	4/129	6.326514e-01	9.889003e-01	0	0	9.213313e-01	4.218184e-01	NRAS;GNG5;GNAI3;MAPK13
KEGG_2021_Human	GnRH secretion	2/64	6.377336e-01	9.889003e-01	0	0	9.290226e-01	4.179065e-01	NRAS;GNRH1
KEGG_2021_Human	Ascorbate and aldarate metabolism	1/30	6.410330e-01	9.889003e-01	0	0	9.933093e-01	4.416991e-01	GUSB
KEGG_2021_Human	Pentose phosphate pathway	1/30	6.410330e-01	9.889003e-01	0	0	9.933093e-01	4.416991e-01	PRPS2
KEGG_2021_Human	Choline metabolism in cancer	3/98	6.432036e-01	9.889003e-01	0	0	9.092657e-01	4.012534e-01	LYPLA1;NRAS;RAC1
KEGG_2021_Human	Glycerophospholipid metabolism	3/98	6.432036e-01	9.889003e-01	0	0	9.092657e-01	4.012534e-01	PTDSS1;LYPLA1;LPCAT1
KEGG_2021_Human	PI3K-Akt signaling pathway	11/354	6.449350e-01	9.889003e-01	0	0	9.225462e-01	4.046340e-01	GSK3B;NRAS;YWHAQ;CHUK;GNG5;CCNE1;CDK2;RAC1;FOXO3;EIF4E2;YWHAZ
KEGG_2021_Human	Dopaminergic synapse	4/132	6.505370e-01	9.889612e-01	0	0	8.995971e-01	3.867881e-01	GSK3B;GNG5;GNAI3;MAPK13
KEGG_2021_Human	Galactose metabolism	1/31	6.530944e-01	9.889612e-01	0	0	9.601493e-01	4.090558e-01	GALT
KEGG_2021_Human	AGE-RAGE signaling pathway in diabetic complications	3/100	6.567015e-01	9.889612e-01	0	0	8.904253e-01	3.744467e-01	NRAS;RAC1;MAPK13
KEGG_2021_Human	Ras signaling pathway	7/232	6.647407e-01	9.900866e-01	0	0	8.951004e-01	3.655216e-01	NRAS;RALA;CHUK;GNG5;RAC1;PAK2;RASGRP1
KEGG_2021_Human	Hepatocellular carcinoma	5/168	6.685550e-01	9.900866e-01	0	0	8.827539e-01	3.554291e-01	GSK3B;NRAS;ACTL6A;FZD9;E2F3
KEGG_2021_Human	Chagas disease	3/102	6.698283e-01	9.900866e-01	0	0	8.723462e-01	3.495787e-01	CHUK;GNAI3;MAPK13
KEGG_2021_Human	Estrogen signaling pathway	4/137	6.790349e-01	9.900866e-01	0	0	8.655522e-01	3.350403e-01	NCOA2;NRAS;GNAI3;EBAG9
KEGG_2021_Human	NF-kappa B signaling pathway	3/104	6.825839e-01	9.900866e-01	0	0	8.549831e-01	3.264923e-01	CHUK;BIRC2;MALT1
KEGG_2021_Human	Toll-like receptor signaling pathway	3/104	6.825839e-01	9.900866e-01	0	0	8.549831e-01	3.264923e-01	CHUK;RAC1;MAPK13
KEGG_2021_Human	Pentose and glucuronate interconversions	1/34	6.869043e-01	9.900866e-01	0	0	8.727273e-01	3.277617e-01	GUSB
KEGG_2021_Human	Adherens junction	2/71	6.933428e-01	9.900866e-01	0	0	8.344707e-01	3.056088e-01	YES1;RAC1
KEGG_2021_Human	Nicotinate and nicotinamide metabolism	1/35	6.974265e-01	9.900866e-01	0	0	8.470149e-01	3.052288e-01	NT5C1B-RDH14
KEGG_2021_Human	Melanoma	2/72	7.006845e-01	9.900866e-01	0	0	8.225069e-01	2.925637e-01	NRAS;E2F3
KEGG_2021_Human	Starch and sucrose metabolism	1/36	7.075956e-01	9.900866e-01	0	0	8.227719e-01	2.845825e-01	GYG1
KEGG_2021_Human	HIF-1 signaling pathway	3/109	7.128566e-01	9.900866e-01	0	0	8.144419e-01	2.756682e-01	TFRC;EIF4E2;RBX1
KEGG_2021_Human	Aldosterone-regulated sodium reabsorption	1/37	7.174234e-01	9.900866e-01	0	0	7.998756e-01	2.656300e-01	ATP1B3
KEGG_2021_Human	Glioma	2/75	7.218366e-01	9.900866e-01	0	0	7.885824e-01	2.570436e-01	NRAS;E2F3
KEGG_2021_Human	Gastric acid secretion	2/76	7.286016e-01	9.900866e-01	0	0	7.778855e-01	2.463004e-01	GNAI3;ATP1B3
KEGG_2021_Human	Pertussis	2/76	7.286016e-01	9.900866e-01	0	0	7.778855e-01	2.463004e-01	GNAI3;MAPK13
KEGG_2021_Human	Lipid and atherosclerosis	6/215	7.316477e-01	9.900866e-01	0	0	8.254128e-01	2.579053e-01	GSK3B;NRAS;CHUK;CYCS;RAC1;MAPK13
KEGG_2021_Human	Cholinergic synapse	3/113	7.354337e-01	9.900866e-01	0	0	7.846625e-01	2.411228e-01	NRAS;GNG5;GNAI3
KEGG_2021_Human	Serotonergic synapse	3/113	7.354337e-01	9.900866e-01	0	0	7.846625e-01	2.411228e-01	NRAS;GNG5;GNAI3
KEGG_2021_Human	Leukocyte transendothelial migration	3/114	7.408538e-01	9.900866e-01	0	0	7.775530e-01	2.332286e-01	GNAI3;RAC1;MAPK13
KEGG_2021_Human	Tryptophan metabolism	1/42	7.618304e-01	9.900866e-01	0	0	7.021478e-01	1.910062e-01	ACAT2
KEGG_2021_Human	Neutrophil extracellular trap formation	5/189	7.640399e-01	9.900866e-01	0	0	7.811480e-01	2.102345e-01	HDAC2;HMGB1;RAC1;SLC25A5;MAPK13
KEGG_2021_Human	Fat digestion and absorption	1/43	7.698378e-01	9.900866e-01	0	0	6.853945e-01	1.792824e-01	ACAT2
KEGG_2021_Human	Porphyrin and chlorophyll metabolism	1/43	7.698378e-01	9.900866e-01	0	0	6.853945e-01	1.792824e-01	GUSB
KEGG_2021_Human	AMPK signaling pathway	3/120	7.715381e-01	9.900866e-01	0	0	7.374482e-01	1.912713e-01	RAB2A;CCNA2;FOXO3
KEGG_2021_Human	Glycosphingolipid biosynthesis	1/45	7.850550e-01	9.900866e-01	0	0	6.541723e-01	1.583107e-01	NAGA
KEGG_2021_Human	Platelet activation	3/124	7.902978e-01	9.900866e-01	0	0	7.129213e-01	1.677828e-01	GNAI3;RASGRP1;MAPK13
KEGG_2021_Human	Carbohydrate digestion and absorption	1/47	7.992676e-01	9.900866e-01	0	0	6.256652e-01	1.401862e-01	ATP1B3
KEGG_2021_Human	Other types of O-glycan biosynthesis	1/47	7.992676e-01	9.900866e-01	0	0	6.256652e-01	1.401862e-01	OGT
KEGG_2021_Human	Osteoclast differentiation	3/127	8.035129e-01	9.900866e-01	0	0	6.955645e-01	1.521631e-01	CHUK;RAC1;MAPK13
KEGG_2021_Human	GABAergic synapse	2/89	8.044816e-01	9.900866e-01	0	0	6.612030e-01	1.438495e-01	GNG5;GNAI3
KEGG_2021_Human	Cocaine addiction	1/49	8.125416e-01	9.900866e-01	0	0	5.995336e-01	1.244560e-01	GNAI3
KEGG_2021_Human	Ether lipid metabolism	1/49	8.125416e-01	9.900866e-01	0	0	5.995336e-01	1.244560e-01	LPCAT1
KEGG_2021_Human	Chemical carcinogenesis	6/239	8.167515e-01	9.900866e-01	0	0	7.394624e-01	1.496822e-01	NOTCH2;NRAS;GNAI3;BIRC5;KPNA4;KPNA1
KEGG_2021_Human	Arginine and proline metabolism	1/50	8.188463e-01	9.900866e-01	0	0	5.872677e-01	1.173707e-01	AMD1
KEGG_2021_Human	N-Glycan biosynthesis	1/50	8.188463e-01	9.900866e-01	0	0	5.872677e-01	1.173707e-01	DPM1
KEGG_2021_Human	Natural killer cell mediated cytotoxicity	3/131	8.200383e-01	9.900866e-01	0	0	6.736878e-01	1.336625e-01	NRAS;RAC1;MICB
KEGG_2021_Human	MicroRNAs in cancer	8/310	8.203991e-01	9.900866e-01	0	0	7.602210e-01	1.504967e-01	NOTCH2;NRAS;HDAC2;CCNE1;STMN1;E2F3;CDC25C;SLC7A1
KEGG_2021_Human	Glycosaminoglycan biosynthesis	1/53	8.365179e-01	9.900866e-01	0	0	5.533008e-01	9.876828e-02	CHPF2
KEGG_2021_Human	Rap1 signaling pathway	5/210	8.371641e-01	9.900866e-01	0	0	7.003589e-01	1.244784e-01	NRAS;RALA;GNAI3;RAC1;MAPK13
KEGG_2021_Human	Circadian entrainment	2/97	8.412304e-01	9.900866e-01	0	0	6.052710e-01	1.046452e-01	GNG5;GNAI3
KEGG_2021_Human	Apelin signaling pathway	3/137	8.425996e-01	9.900866e-01	0	0	6.433216e-01	1.101775e-01	NRAS;GNG5;GNAI3
KEGG_2021_Human	Insulin signaling pathway	3/137	8.425996e-01	9.900866e-01	0	0	6.433216e-01	1.101775e-01	GSK3B;NRAS;EIF4E2
KEGG_2021_Human	Regulation of lipolysis in adipocytes	1/55	8.473318e-01	9.900866e-01	0	0	5.327529e-01	8.825738e-02	GNAI3
KEGG_2021_Human	NOD-like receptor signaling pathway	4/181	8.608149e-01	9.900866e-01	0	0	6.488959e-01	9.725378e-02	CHUK;BIRC2;ATG5;MAPK13
KEGG_2021_Human	Pancreatic secretion	2/102	8.609011e-01	9.900866e-01	0	0	5.748580e-01	8.609970e-02	ATP1B3;RAC1
KEGG_2021_Human	Alcoholism	4/186	8.744891e-01	9.900866e-01	0	0	6.309043e-01	8.461399e-02	HDAC2;NRAS;GNG5;GNAI3
KEGG_2021_Human	Parathyroid hormone synthesis, secretion and action	2/106	8.750041e-01	9.900866e-01	0	0	5.526331e-01	7.379126e-02	GNA12;GNAI3
KEGG_2021_Human	Phospholipase D signaling pathway	3/148	8.776440e-01	9.900866e-01	0	0	5.941772e-01	7.754859e-02	RALA;NRAS;GNA12
KEGG_2021_Human	Th17 cell differentiation	2/107	8.783180e-01	9.900866e-01	0	0	5.473414e-01	7.101565e-02	CHUK;MAPK13
KEGG_2021_Human	Insulin resistance	2/108	8.815507e-01	9.900866e-01	0	0	5.421496e-01	6.835029e-02	GSK3B;OGT
KEGG_2021_Human	Adrenergic signaling in cardiomyocytes	3/150	8.832161e-01	9.900866e-01	0	0	5.860320e-01	7.277661e-02	GNAI3;ATP1B3;MAPK13
KEGG_2021_Human	Lysine degradation	1/63	8.839002e-01	9.900866e-01	0	0	4.638180e-01	5.724028e-02	ACAT2
KEGG_2021_Human	Aminoacyl-tRNA biosynthesis	1/66	8.952329e-01	9.900866e-01	0	0	4.423421e-01	4.895462e-02	QRSL1
KEGG_2021_Human	Long-term potentiation	1/67	8.987594e-01	9.900866e-01	0	0	4.356174e-01	4.649777e-02	NRAS
KEGG_2021_Human	Glutamatergic synapse	2/114	8.993350e-01	9.900866e-01	0	0	5.129458e-01	5.442339e-02	GNG5;GNAI3
KEGG_2021_Human	Adipocytokine signaling pathway	1/69	9.054608e-01	9.900866e-01	0	0	4.227612e-01	4.198497e-02	CHUK
KEGG_2021_Human	Amphetamine addiction	1/69	9.054608e-01	9.900866e-01	0	0	4.227612e-01	4.198497e-02	HDAC2
KEGG_2021_Human	Renin secretion	1/69	9.054608e-01	9.900866e-01	0	0	4.227612e-01	4.198497e-02	GNAI3
KEGG_2021_Human	Central carbon metabolism in cancer	1/70	9.086435e-01	9.900866e-01	0	0	4.166126e-01	3.991251e-02	NRAS
KEGG_2021_Human	Focal adhesion	4/201	9.087622e-01	9.900866e-01	0	0	5.824093e-01	5.572018e-02	GSK3B;RAC1;PAK2;BIRC2
KEGG_2021_Human	Proteoglycans in cancer	4/205	9.163740e-01	9.900866e-01	0	0	5.706997e-01	4.983960e-02	NRAS;FZD9;RAC1;MAPK13
KEGG_2021_Human	Inositol phosphate metabolism	1/73	9.175639e-01	9.900866e-01	0	0	3.991915e-01	3.434368e-02	PIKFYVE
KEGG_2021_Human	Thyroid hormone synthesis	1/75	9.230221e-01	9.900866e-01	0	0	3.883622e-01	3.110861e-02	ATP1B3
KEGG_2021_Human	Arrhythmogenic right ventricular cardiomyopathy	1/77	9.281195e-01	9.900866e-01	0	0	3.781029e-01	2.820451e-02	DSP
KEGG_2021_Human	Leishmaniasis	1/77	9.281195e-01	9.900866e-01	0	0	3.781029e-01	2.820451e-02	MAPK13
KEGG_2021_Human	Vascular smooth muscle contraction	2/133	9.405457e-01	9.900866e-01	0	0	4.381155e-01	2.685430e-02	NPPC;GNA12
KEGG_2021_Human	Systemic lupus erythematosus	2/135	9.438022e-01	9.900866e-01	0	0	4.314823e-01	2.495637e-02	SSB;SNRPD3
KEGG_2021_Human	Insulin secretion	1/86	9.471946e-01	9.900866e-01	0	0	3.379104e-01	1.833188e-02	ATP1B3
KEGG_2021_Human	ECM-receptor interaction	1/88	9.506931e-01	9.900866e-01	0	0	3.301081e-01	1.669157e-02	HMMR
KEGG_2021_Human	Bile secretion	1/90	9.539602e-01	9.900866e-01	0	0	3.226564e-01	1.520787e-02	ATP1B3
KEGG_2021_Human	Coronavirus disease	4/232	9.544892e-01	9.900866e-01	0	0	5.024067e-01	2.340157e-02	CHUK;RPL8;UBA52;MAPK13
KEGG_2021_Human	Salivary secretion	1/93	9.584599e-01	9.900866e-01	0	0	3.120863e-01	1.324105e-02	ATP1B3
KEGG_2021_Human	Phosphatidylinositol signaling system	1/97	9.637839e-01	9.900866e-01	0	0	2.990205e-01	1.103033e-02	PIKFYVE
KEGG_2021_Human	Aldosterone synthesis and secretion	1/98	9.650048e-01	9.900866e-01	0	0	2.959224e-01	1.054141e-02	ATP1B3
KEGG_2021_Human	Inflammatory mediator regulation of TRP channels	1/98	9.650048e-01	9.900866e-01	0	0	2.959224e-01	1.054141e-02	MAPK13
KEGG_2021_Human	Hematopoietic cell lineage	1/99	9.661846e-01	9.900866e-01	0	0	2.928876e-01	1.007545e-02	TFRC
KEGG_2021_Human	Oxytocin signaling pathway	2/154	9.673305e-01	9.900866e-01	0	0	3.771733e-01	1.252785e-02	NRAS;GNAI3
KEGG_2021_Human	Amoebiasis	1/102	9.694909e-01	9.900866e-01	0	0	2.841436e-01	8.803948e-03	RAB7A
KEGG_2021_Human	Protein digestion and absorption	1/103	9.705197e-01	9.900866e-01	0	0	2.813433e-01	8.418800e-03	ATP1B3
KEGG_2021_Human	cAMP signaling pathway	3/216	9.775521e-01	9.932557e-01	0	0	4.030530e-01	9.150810e-03	GNAI3;ATP1B3;RAC1
KEGG_2021_Human	Herpes simplex virus 1 infection	9/498	9.871863e-01	9.990326e-01	0	0	5.237892e-01	6.755028e-03	CHUK;ZNF184;SRSF3;CYCS;ZNF212;BIRC2;ZNF783;SRPK1;ZNF7
KEGG_2021_Human	JAK-STAT signaling pathway	1/162	9.961144e-01	9.998924e-01	0	0	1.776954e-01	6.918016e-04	STAM
KEGG_2021_Human	Calcium signaling pathway	1/240	9.997332e-01	9.998924e-01	0	0	1.192156e-01	3.181410e-05	SLC25A5
KEGG_2021_Human	Neuroactive ligand-receptor interaction	2/341	9.998924e-01	9.998924e-01	0	0	1.674670e-01	1.801928e-05	GNRH1;TSPO
