Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	PI3K-Akt signaling pathway	51/354	3.441654e-02	1.732111e-01	0	0	1.346458e+00	4.536509e+00	IFNA5;CHRM2;IFNA7;EPO;FLT3;ITGB3;IFNA2;ITGA2B;IFNA8;GYS2;CASP9;FGF8;PPP2R1B;IBSP;AKT2;TNR;MAGI1;IFNA14;IFNA17;ITGA1;OSMR;PGF;COL4A3;ITGA8;IFNA10;ITGA9;PHLPP2;TNXB;PRKAA2;ATF6B;LAMA1;CSH1;PDGFB;LPAR4;INS;GNG4;GNG7;NTF3;FGF23;FGF22;IFNA21;IFNB1;BDNF;NFKB1;EPOR;FGF17;GH2;PPP2R2B;RPS6KB2;MDM2;GNB5
GO_Biological_Process_2021	Pathways in cancer	73/531	3.555549e-02	1.760570e-01	0	0	1.276584e+00	4.259529e+00	ALK;IFNA5;IFNA7;EPO;FLT3;ITGA2B;IFNA2;IL5RA;IFNA8;ETS1;GLI2;CASP9;SHH;FGF8;AKT2;PRKACG;PRKACA;PRKACB;PRKCG;IFNA14;APAF1;TPM3;DCC;IFNA17;F2;PGF;PAX8;TRAF3;IL23A;COL4A3;RARB;ARHGEF1;BIRC7;PLCB2;IFNA10;CAMK2B;LAMA1;CAMK2A;PDGFB;WNT8B;GSTT1;KLK3;LPAR4;ADCY8;PLD1;STK4;CBL;GNA13;MAPK8;TERT;GNG4;GNG7;DVL2;E2F2;VHL;WNT1;RALGDS;FGF23;FGF22;IFNA21;WNT4;CDKN2B;STAT2;NFKB1;EPOR;FGF17;MAPK10;HEYL;GSTA3;RPS6KB2;MDM2;GNB5;F2RL3
GO_Biological_Process_2021	Vascular smooth muscle contraction	22/133	3.857544e-02	1.874316e-01	0	0	1.581912e+00	5.149344e+00	PRKCG;CALCA;CALCB;RAMP3;PLA2G2E;PLA2G1B;PRKCE;CACNA1C;PLA2G5;CACNA1F;ADCY8;MYLK3;GNA13;PRKACG;NPPA;KCNMB2;KCNMB4;ARHGEF1;CACNA1S;PRKACA;PRKACB;PLCB2
GO_Biological_Process_2021	Phospholipase D signaling pathway	24/148	3.907369e-02	1.874316e-01	0	0	1.545059e+00	5.009555e+00	DGKG;SHC3;DGKA;AVPR2;PDGFB;GAB1;LPAR4;PLD1;F2;ADCY8;AGPAT3;INS;GRM3;GNA13;GRM5;GRM4;CXCR1;GRM6;AKT2;DGKQ;GRM8;RALGDS;PLCB2;DGKI
GO_Biological_Process_2021	Tyrosine metabolism	8/36	4.180520e-02	1.974492e-01	0	0	2.276730e+00	7.228012e+00	ALDH3A1;DDC;TPO;AOC2;DBH;ADH7;TYR;ADH6
GO_Biological_Process_2021	Rap1 signaling pathway	32/210	4.262758e-02	1.982828e-01	0	0	1.435916e+00	4.530680e+00	ITGB3;ITGA2B;PDGFB;LPAR4;ADCY8;ITGAL;INS;GRIN2A;PARD6B;FGF8;AKT2;P2RY1;DRD2;RALGDS;FGF23;FGF22;PRKCG;MAGI1;GRIN2B;PGF;MAPK12;GRIN1;APBB1IP;FGF17;GNAO1;RAPGEF1;PRKD2;RAPGEF5;PLCB2;SKAP1;SIPA1;F2RL3
GO_Biological_Process_2021	beta-Alanine metabolism	7/30	4.363094e-02	1.986225e-01	0	0	2.424806e+00	7.594466e+00	ALDH3A1;AOC2;ALDH1B1;DPYS;GAD1;GAD2;UPB1
GO_Biological_Process_2021	Prolactin signaling pathway	13/70	4.462745e-02	1.986225e-01	0	0	1.818503e+00	5.654464e+00	LHCGR;SHC3;SLC2A2;CSN2;GCK;MAPK12;NFKB1;INS;MAPK10;MAPK8;AKT2;TNFSF11;SOCS7
GO_Biological_Process_2021	Arrhythmogenic right ventricular cardiomyopathy	14/77	4.464155e-02	1.986225e-01	0	0	1.772072e+00	5.509532e+00	ACTN3;LAMA1;ITGB3;ITGA2B;ITGA1;CACNA1C;CACNA1F;SLC8A2;CACNB1;SGCA;ITGA8;CACNA1S;CACNG2;ITGA9
GO_Biological_Process_2021	Relaxin signaling pathway	21/129	4.923445e-02	2.159282e-01	0	0	1.551514e+00	4.671859e+00	SHC3;ATF6B;ADCY8;NFKB1;MAPK12;GNAO1;MAPK10;MAPK8;GNG4;AKT2;PRKACG;GNG7;COL4A3;RLN2;GNB5;RLN1;PRKACA;MAP2K7;INSL3;PRKACB;PLCB2
GO_Biological_Process_2021	GnRH signaling pathway	16/93	5.201600e-02	2.249143e-01	0	0	1.657185e+00	4.898977e+00	CAMK2B;CAMK2A;CACNA1C;ADCY8;CACNA1F;PLD1;MAPK12;MAPK10;MAPK8;PRKACG;GNRH2;CACNA1S;PRKACA;MAP2K7;PRKACB;PLCB2
GO_Biological_Process_2021	Measles	22/139	5.833051e-02	2.487148e-01	0	0	1.500278e+00	4.263236e+00	IFNA5;IFNA7;IFNA14;CLEC4M;APAF1;IFNB1;IFNA17;STAT2;IFNA2;EIF2S1;IFNA8;NFKB1;CASP9;MAPK10;IL1A;MAPK8;IRF3;TRAF3;AKT2;IFNA10;IFNA21;TP73
GO_Biological_Process_2021	Gap junction	15/88	6.264657e-02	2.634588e-01	0	0	1.638372e+00	4.538695e+00	PRKCG;PDGFB;ADRB1;HTR2A;ADCY8;TUBB4A;GRM5;TUBB2B;TUBA3C;PRKACG;DRD1;PRKACA;DRD2;PRKACB;PLCB2
GO_Biological_Process_2021	Inflammatory mediator regulation of TRP channels	16/98	7.680460e-02	3.186353e-01	0	0	1.555697e+00	3.992683e+00	PRKCG;CAMK2B;PRKCE;CAMK2A;HTR2A;ADCY8;MAPK12;MAPK10;ASIC4;MAPK8;PRKACG;TRPM8;PRKACA;ASIC2;PRKACB;PLCB2
GO_Biological_Process_2021	Thyroid hormone signaling pathway	19/121	7.915472e-02	3.240066e-01	0	0	1.485487e+00	3.767715e+00	PRKCG;PFKFB2;THRB;ITGB3;DIO3;ATP1A3;GATA4;CASP9;MED12;AKT2;PRKACG;FXYD2;MDM2;PRKACA;PRKACB;PLCB2;PLCD1;WNT4;MYH7
GO_Biological_Process_2021	Insulin signaling pathway	21/137	8.282647e-02	3.345754e-01	0	0	1.443858e+00	3.596662e+00	PRKAB2;SHC3;PRKAA2;PPP1R3A;PYGM;SLC2A4;CBL;GCK;INS;GYS2;MAPK10;MAPK8;PHKG1;AKT2;PRKACG;HKDC1;RPS6KB2;RAPGEF1;PRKACA;PRKACB;FBP2
GO_Biological_Process_2021	Phototransduction	6/28	8.485100e-02	3.383020e-01	0	0	2.172025e+00	5.358079e+00	GRK1;RCVRN;GUCA1B;RHO;PDE6A;RGS9
GO_Biological_Process_2021	Cytosolic DNA-sensing pathway	11/63	8.813335e-02	3.468838e-01	0	0	1.685647e+00	4.094274e+00	IFNA5;IFNA7;IFNA14;IRF3;IFNB1;IFNA17;IFNA2;IFNA8;NFKB1;IFNA10;IFNA21
GO_Biological_Process_2021	Salivary secretion	15/93	9.184995e-02	3.569359e-01	0	0	1.532915e+00	3.659986e+00	PRKCG;ATP1A3;ADRB1;LPO;ATP2B2;ADCY8;STATH;HTN1;DMBT1;PRB1;PRKACG;FXYD2;PRKACA;PRKACB;PLCB2
GO_Biological_Process_2021	Melanogenesis	16/101	9.487937e-02	3.577008e-01	0	0	1.500536e+00	3.533985e+00	PRKCG;CAMK2B;ASIP;CAMK2A;WNT8B;TYR;ADCY8;GNAO1;MC1R;PRKACG;DVL2;PRKACA;WNT1;PRKACB;PLCB2;WNT4
GO_Biological_Process_2021	Human papillomavirus infection	45/331	9.508037e-02	3.577008e-01	0	0	1.256441e+00	2.956447e+00	IFNA5;IFNA7;TNXB;LAMA1;ITGB3;IFNA2;ITGA2B;WNT8B;IFNA8;LFNG;PARD6B;PPP2R1B;TERT;IBSP;AKT2;PRKACG;DVL2;TNR;PRKACA;WNT1;PRKACB;HES2;IFNA21;WNT4;MAGI1;ATP6V1G2;IFNA14;IFNB1;STAT2;IFNA17;ITGA1;TICAM1;NFKB1;HEYL;DLG2;IRF3;TRAF3;PPP2R2B;COL4A3;RPS6KB2;MDM2;ITGA8;MAML3;IFNA10;ITGA9
GO_Biological_Process_2021	Platelet activation	19/124	9.554224e-02	3.577008e-01	0	0	1.442799e+00	3.387962e+00	ITGB3;ITGA2B;GP1BA;F2;ADCY8;GP5;MYLK3;MAPK12;APBB1IP;GNA13;STIM1;AKT2;PRKACG;P2RY1;ARHGEF1;PRKACA;PRKACB;PLCB2;F2RL3
GO_Biological_Process_2021	Neomycin, kanamycin and gentamicin biosynthesis	2/5	9.913903e-02	3.624177e-01	0	0	5.305556e+00	1.226237e+01	HKDC1;GCK
GO_Biological_Process_2021	Starch and sucrose metabolism	7/36	1.001280e-01	3.624177e-01	0	0	1.922472e+00	4.424196e+00	GYS2;TREH;SI;HKDC1;PYGM;GBA3;GCK
GO_Biological_Process_2021	Amoebiasis	16/102	1.014510e-01	3.624177e-01	0	0	1.483004e+00	3.393379e+00	PRKCG;SERPINB10;ARG2;CSF2;SERPINB13;LAMA1;C8B;C8A;NFKB1;GNA14;C8G;PRKACG;COL4A3;PRKACA;PRKACB;PLCB2
GO_Biological_Process_2021	Cardiac muscle contraction	14/87	1.023339e-01	3.624177e-01	0	0	1.528459e+00	3.484143e+00	TPM3;TNNC1;ATP1A3;CACNA1C;CACNA1F;SLC8A2;TRDN;CACNB1;TNNT2;FXYD2;MYL3;CACNA1S;CACNG2;MYH7
GO_Biological_Process_2021	Tuberculosis	26/180	1.027047e-01	3.624177e-01	0	0	1.346673e+00	3.064890e+00	IFNA5;CAMK2B;IFNA7;CLEC4M;IFNA2;CAMK2A;IFNA8;CASP9;PPP3R1;MAPK8;AKT2;HLA-DOA;IFNA21;IFNA14;CR1;APAF1;IFNB1;IFNA17;NFKB1;MAPK12;MAPK10;IL1A;IL23A;TLR6;PLA2R1;IFNA10
GO_Biological_Process_2021	Mannose type O-glycan biosynthesis	5/23	1.059621e-01	3.662703e-01	0	0	2.211754e+00	4.964667e+00	B4GALT2;B4GALT1;FKRP;B3GAT1;CHST10
GO_Biological_Process_2021	Hepatitis C	23/157	1.061826e-01	3.662703e-01	0	0	1.368787e+00	3.069635e+00	IFNA5;IFNA7;RNASEL;IFNA14;APAF1;IFNB1;IFNA17;STAT2;IFNA2;TICAM1;EIF2S1;IFNA8;NFKB1;CASP9;PPP2R1B;IRF3;TRAF3;PPP2R2B;AKT2;E2F2;PPARA;IFNA10;IFNA21
GO_Biological_Process_2021	Aldosterone-regulated sodium reabsorption	7/37	1.122186e-01	3.783628e-01	0	0	1.858285e+00	4.064638e+00	PRKCG;SCNN1G;FXYD2;SCNN1B;ATP1A3;KCNJ1;INS
GO_Biological_Process_2021	Nitrogen metabolism	4/17	1.133856e-01	3.783628e-01	0	0	2.449534e+00	5.332540e+00	CA1;CA5B;CA7;CA14
GO_Biological_Process_2021	Phenylalanine metabolism	4/17	1.133856e-01	3.783628e-01	0	0	2.449534e+00	5.332540e+00	ALDH3A1;DDC;AOC2;GLYAT
GO_Biological_Process_2021	Vitamin digestion and absorption	5/24	1.221785e-01	4.026421e-01	0	0	2.095228e+00	4.404739e+00	TCN2;APOA4;APOB;PNLIP;SLC19A1
GO_Biological_Process_2021	Glycosphingolipid biosynthesis	8/45	1.232846e-01	4.026421e-01	0	0	1.722056e+00	3.604712e+00	B4GALT2;B4GALT1;FUT7;B3GALT2;B3GNT4;ST3GAL4;B3GALT5;B4GALT4
GO_Biological_Process_2021	Galactose metabolism	6/31	1.251191e-01	4.043323e-01	0	0	1.911059e+00	3.972116e+00	B4GALT2;B4GALT1;SI;HKDC1;GCK;GALK1
GO_Biological_Process_2021	Choline metabolism in cancer	15/98	1.284007e-01	4.106149e-01	0	0	1.440164e+00	2.956078e+00	DGKG;PRKCG;SLC22A4;PCYT1B;DGKA;SLC22A2;PDGFB;PLD1;MAPK10;MAPK8;AKT2;DGKQ;RPS6KB2;RALGDS;DGKI
GO_Biological_Process_2021	Metabolism of xenobiotics by cytochrome P450	12/76	1.371030e-01	4.294961e-01	0	0	1.493756e+00	2.968127e+00	ALDH3A1;UGT1A1;CYP2A13;GSTA3;UGT2A3;UGT2B4;GSTT1;UGT2A1;ADH7;CYP3A4;SULT2A1;ADH6
GO_Biological_Process_2021	Pertussis	12/76	1.371030e-01	4.294961e-01	0	0	1.493756e+00	2.968127e+00	MAPK10;IL1A;MAPK8;IRF3;IL23A;CFL1;C4BPA;C4BPB;TICAM1;MAPK12;NFKB1;C2
GO_Biological_Process_2021	Human immunodeficiency virus 1 infection	29/212	1.457855e-01	4.479557e-01	0	0	1.263663e+00	2.433333e+00	IFNA5;IFNA7;IFNA2;IFNA8;CASP9;PPP3R1;MAPK8;GNG4;AKT2;GNG7;CFL1;AP1S2;MAP2K7;B2M;IFNA21;PRKCG;IFNA14;IFNB1;IFNA17;NFATC3;NFATC1;NFKB1;MAPK12;GNAO1;MAPK10;IRF3;RPS6KB2;GNB5;IFNA10
GO_Biological_Process_2021	MAPK signaling pathway	39/294	1.459139e-01	4.479557e-01	0	0	1.220115e+00	2.348403e+00	FLT3;RASGRF1;PDGFB;CACNA1B;CACNA1C;CACNA1F;STK4;CACNA1G;INS;CACNA1I;PPP3R1;MAPK8;FGF8;AKT2;PRKACG;NTF3;CACNA1S;PRKACA;MAP2K7;CACNG2;PRKACB;FGF23;FGF22;PRKCG;MAP4K2;BDNF;NFATC3;NFATC1;MAPK8IP2;PGF;NFKB1;MAPK12;CACNB1;FGF17;MAPK10;IL1A;DDIT3;NF1;MAP3K11
GO_Biological_Process_2021	Carbohydrate digestion and absorption	8/47	1.482712e-01	4.506857e-01	0	0	1.633561e+00	3.117999e+00	GNAT3;AKT2;SI;FXYD2;HKDC1;ATP1A3;SLC2A2;PLCB2
GO_Biological_Process_2021	ErbB signaling pathway	13/85	1.498516e-01	4.510240e-01	0	0	1.438429e+00	2.730295e+00	PRKCG;CAMK2B;SHC3;CAMK2A;GAB1;CBL;BTC;MAPK10;MAPK8;AKT2;RPS6KB2;ABL2;MAP2K7
GO_Biological_Process_2021	NOD-like receptor signaling pathway	25/181	1.549078e-01	4.587400e-01	0	0	1.277553e+00	2.382542e+00	IFNA5;IFNA7;RNASEL;IFNA2;IFNA8;MAPK8;IFNA21;CASR;IFNA14;IFNB1;IFNA17;DEFA4;STAT2;DEFA5;DEFA1;TICAM1;NFKB1;MAPK12;MAPK10;IRF3;ATG16L1;TRAF3;DEFB4A;PLCB2;IFNA10
GO_Biological_Process_2021	Regulation of lipolysis in adipocytes	9/55	1.554038e-01	4.587400e-01	0	0	1.558183e+00	2.900913e+00	AKT2;PRKACG;NPPA;ADRB1;PRKACA;ADCY8;PRKACB;TSHB;INS
GO_Biological_Process_2021	Non-homologous end-joining	3/13	1.705422e-01	4.986330e-01	0	0	2.387629e+00	4.223172e+00	DCLRE1C;DNTT;NHEJ1
GO_Biological_Process_2021	Regulation of actin cytoskeleton	29/218	1.832409e-01	5.307073e-01	0	0	1.223129e+00	2.075593e+00	CHRM2;CHRM4;ITGB3;CHRM5;ITGA2B;PDGFB;LPAR4;ITGAL;MYLK3;INS;GNA13;FGF8;SCIN;TMSB4X;TMSB4Y;CFL1;FGF23;FGF22;INSRR;ITGA1;F2;MOS;FGF17;MYL7;DIAPH3;ABI2;ITGA8;ARHGEF1;ITGA9
GO_Biological_Process_2021	Apelin signaling pathway	19/137	1.895707e-01	5.388724e-01	0	0	1.282902e+00	2.133456e+00	PRKAB2;PRKAA2;PRKCE;NRF1;ADCY8;MYLK3;SLC8A2;GNA13;ADCY10;GNG4;AKT2;PRKACG;GNG7;MYL3;RPS6KB2;GNB5;PRKACA;PRKACB;PLCB2
GO_Biological_Process_2021	Estrogen signaling pathway	19/137	1.895707e-01	5.388724e-01	0	0	1.282902e+00	2.133456e+00	KCNJ6;SHC3;ATF6B;KRT13;KRT34;KRT12;KRT32;OPRM1;ADCY8;KRT9;KRT33B;GNAO1;KRT33A;AKT2;PRKACG;KRT37;PRKACA;PRKACB;PLCB2
GO_Biological_Process_2021	Ovarian steroidogenesis	8/51	2.047546e-01	5.766941e-01	0	0	1.481268e+00	2.349207e+00	LHCGR;CYP11A1;PRKACG;PRKACA;ADCY8;PRKACB;CYP19A1;INS
GO_Biological_Process_2021	Glycolysis / Gluconeogenesis	10/67	2.107986e-01	5.883196e-01	0	0	1.396961e+00	2.174863e+00	ALDH3A1;ALDH1B1;HKDC1;ALDOB;ADH7;ENO3;FBP2;GCK;ADH6;LDHAL6B
GO_Biological_Process_2021	Insulin resistance	15/108	2.223972e-01	6.038635e-01	0	0	1.284580e+00	1.931097e+00	PRKAB2;PRKAA2;PRKCE;SLC2A2;PPP1R3A;PYGM;SLC2A4;NFKB1;INS;GYS2;MAPK10;MAPK8;AKT2;RPS6KB2;PPARA
GO_Biological_Process_2021	Long-term depression	9/60	2.227550e-01	6.038635e-01	0	0	1.405023e+00	2.109899e+00	PRKCG;GRIA1;GNA13;GNAO1;PPP1R17;PPP2R1B;CRH;PLCB2;GRIA3
GO_Biological_Process_2021	Viral protein interaction with cytokine and cytokine receptor	14/100	2.235130e-01	6.038635e-01	0	0	1.296459e+00	1.942467e+00	CCL25;CCL24;XCR1;CCL11;IL22RA1;CXCR1;CCR9;LTA;CCR8;CCL1;CCR4;CCR10;CCL15;PF4
GO_Biological_Process_2021	Retinol metabolism	10/68	2.242360e-01	6.038635e-01	0	0	1.372798e+00	2.052411e+00	CYP2W1;RDH8;UGT1A1;UGT2A3;UGT2B4;UGT2A1;ADH7;CYP3A4;ADH6;CYP3A7
GO_Biological_Process_2021	ABC transporters	7/45	2.326120e-01	6.121333e-01	0	0	1.466405e+00	2.138581e+00	ABCA2;ABCG5;ABCA4;ABCB11;ABCC10;ABCG4;CFTR
GO_Biological_Process_2021	Chemokine signaling pathway	25/192	2.364119e-01	6.121333e-01	0	0	1.192658e+00	1.720027e+00	SHC3;CCL11;ADCY8;GRK1;CXCR1;GNG4;AKT2;PRKACG;GNG7;CCR9;CCR8;CCL1;PRKACA;PRKACB;CCR4;CCR10;CCL15;CCL25;CCL24;XCR1;STAT2;NFKB1;GNB5;PLCB2;PF4
GO_Biological_Process_2021	Glycerolipid metabolism	9/61	2.374075e-01	6.121333e-01	0	0	1.377926e+00	1.981426e+00	DGKG;PNLIPRP1;ALDH1B1;DGKA;DGKQ;DGKI;PNLIP;AGPAT3;GK2
GO_Biological_Process_2021	Steroid hormone biosynthesis	9/61	2.374075e-01	6.121333e-01	0	0	1.377926e+00	1.981426e+00	UGT1A1;CYP11A1;CYP11B2;UGT2A3;UGT2B4;UGT2A1;CYP3A4;CYP19A1;CYP3A7
GO_Biological_Process_2021	Ascorbate and aldarate metabolism	5/30	2.391068e-01	6.121333e-01	0	0	1.591835e+00	2.277669e+00	ALDH1B1;UGT1A1;UGT2A3;UGT2B4;UGT2A1
GO_Biological_Process_2021	Spinocerebellar ataxia	19/143	2.444916e-01	6.121333e-01	0	0	1.220411e+00	1.719039e+00	PRKCG;GRIA1;PDYN;SLC1A6;GRIN2C;GRIN2B;GRIN2D;GRIN1;MAPK10;GRIN2A;MAPK8;DAB1;FGF14;AKT2;MYOD1;ATG2A;SLC25A31;PLCB2;GRIA3
GO_Biological_Process_2021	IL-17 signaling pathway	13/94	2.480691e-01	6.121333e-01	0	0	1.277953e+00	1.781527e+00	CSF2;CCL11;IL25;MUC5AC;MAPK12;NFKB1;MAPK10;MAPK8;TRAF3;DEFB4A;MAPK4;IL17B;IL17A
GO_Biological_Process_2021	Epstein-Barr virus infection	26/202	2.497120e-01	6.121333e-01	0	0	1.176867e+00	1.632841e+00	IFNA5;IFNA7;IFNA2;ITGAL;IFNA8;CASP9;MAPK8;AKT2;E2F2;HLA-DOA;MAP2K7;B2M;IFNA21;IFNA14;APAF1;IFNB1;STAT2;IFNA17;NFKB1;MAPK12;MAPK10;FCER2;IRF3;TRAF3;MDM2;IFNA10
GO_Biological_Process_2021	Osteoclast differentiation	17/127	2.499310e-01	6.121333e-01	0	0	1.230787e+00	1.706573e+00	LILRA6;IFNB1;ITGB3;STAT2;NFATC1;NFKB1;SIRPB1;LILRB5;MAPK12;MAPK10;IL1A;PPP3R1;MAPK8;AKT2;TNFSF11;MAP2K7;NOX1
GO_Biological_Process_2021	Antigen processing and presentation	11/78	2.511132e-01	6.121333e-01	0	0	1.307155e+00	1.806294e+00	KIR2DS1;KIR2DS3;KLRC4;KIR2DS4;KIR2DS5;KIR3DL1;KIR2DL1;HLA-DOA;B2M;KIR2DL3;KIR2DL5A
GO_Biological_Process_2021	Proximal tubule bicarbonate reclamation	4/23	2.512339e-01	6.121333e-01	0	0	1.675431e+00	2.314391e+00	SLC9A3;FXYD2;ATP1A3;SLC4A4
GO_Biological_Process_2021	Renin-angiotensin system	4/23	2.512339e-01	6.121333e-01	0	0	1.675431e+00	2.314391e+00	KLK1;LNPEP;REN;AGTR2
GO_Biological_Process_2021	C-type lectin receptor signaling pathway	14/104	2.696525e-01	6.518371e-01	0	0	1.238559e+00	1.623281e+00	CLEC4M;STAT2;NFATC3;NFATC1;NFKB1;MAPK12;MAPK10;PPP3R1;MAPK8;IL23A;AKT2;BCL3;MDM2;CLEC1B
GO_Biological_Process_2021	Axon guidance	23/182	2.962906e-01	7.092490e-01	0	0	1.151933e+00	1.401228e+00	EPHB6;EPHA5;CAMK2B;SEMA4A;SEMA7A;DCC;TRPC4;SEMA3A;CAMK2A;NFATC3;BMP7;NTN1;NTN3;PPP3R1;SHH;PARD6B;EFNB3;CFL1;SLIT1;SRGAP3;EPHB1;NEO1;WNT4
GO_Biological_Process_2021	Glycerophospholipid metabolism	13/98	2.980232e-01	7.092490e-01	0	0	1.217538e+00	1.473932e+00	DGKG;LYPLA2;PCYT1B;PLA2G2E;PLA2G1B;DGKA;PLA2G5;PLD1;TAZ;AGPAT3;ETNPPL;DGKQ;DGKI
GO_Biological_Process_2021	Gastric cancer	19/149	3.050379e-01	7.173183e-01	0	0	1.163688e+00	1.381669e+00	CDKN2B;SHC3;CDX2;GAB1;WNT8B;FGF17;SHH;FGF8;TERT;AKT2;RPS6KB2;DVL2;RARB;E2F2;WNT1;FGF23;CDH17;FGF22;WNT4
GO_Biological_Process_2021	Fructose and mannose metabolism	5/33	3.060870e-01	7.173183e-01	0	0	1.421041e+00	1.682350e+00	PFKFB2;PFKFB4;HKDC1;ALDOB;FBP2
GO_Biological_Process_2021	Drug metabolism	14/108	3.186902e-01	7.317135e-01	0	0	1.185586e+00	1.355760e+00	TPMT;UGT1A1;DPYS;GSTT1;ADH7;CYP3A4;UPB1;ADH6;ALDH3A1;NAT2;GSTA3;UGT2A3;UGT2B4;UGT2A1
GO_Biological_Process_2021	Necroptosis	20/159	3.207813e-01	7.317135e-01	0	0	1.145555e+00	1.302491e+00	IFNA5;CAMK2B;IFNA7;IFNA14;IFNB1;IFNA17;STAT2;IFNA2;CAMK2A;PYGM;TICAM1;IFNA8;MAPK10;IL1A;MAPK8;SLC25A31;FTL;IFNA10;IFNA21;CHMP5
GO_Biological_Process_2021	Cholesterol metabolism	7/50	3.230515e-01	7.317135e-01	0	0	1.295527e+00	1.463873e+00	CETP;ABCG5;APOC3;APOA4;LPA;ABCB11;APOB
GO_Biological_Process_2021	AGE-RAGE signaling pathway in diabetic complications	13/100	3.240115e-01	7.317135e-01	0	0	1.189415e+00	1.340442e+00	PRKCE;NFATC1;AGER;NFKB1;MAPK12;MAPK10;IL1A;MAPK8;AKT2;COL4A3;PLCB2;NOX1;PLCD1
GO_Biological_Process_2021	Graft-versus-host disease	6/42	3.264964e-01	7.317135e-01	0	0	1.326302e+00	1.484578e+00	IL1A;KIR3DL1;KIR2DL1;HLA-DOA;KIR2DL3;KIR2DL5A
GO_Biological_Process_2021	Pentose and glucuronate interconversions	5/34	3.290349e-01	7.317135e-01	0	0	1.371962e+00	1.525061e+00	UGT1A1;UGT2A3;UGT2B4;UGT2A1;XYLB
GO_Biological_Process_2021	Small cell lung cancer	12/92	3.295345e-01	7.317135e-01	0	0	1.193924e+00	1.325345e+00	CASP9;CDKN2B;APAF1;TRAF3;LAMA1;AKT2;ITGA2B;COL4A3;RARB;E2F2;BIRC7;NFKB1
GO_Biological_Process_2021	HIF-1 signaling pathway	14/109	3.312970e-01	7.317135e-01	0	0	1.173039e+00	1.295904e+00	PRKCG;CAMK2B;EPO;CAMK2A;ENO3;NFKB1;INS;AKT2;HKDC1;NPPA;RPS6KB2;ALDOB;VHL;LDHAL6B
GO_Biological_Process_2021	Type I diabetes mellitus	6/43	3.471596e-01	7.577669e-01	0	0	1.290383e+00	1.365187e+00	IL1A;GAD1;LTA;GAD2;HLA-DOA;INS
GO_Biological_Process_2021	Chagas disease	13/102	3.504981e-01	7.577669e-01	0	0	1.162555e+00	1.218822e+00	IFNB1;TICAM1;NFKB1;MAPK12;GNAO1;MAPK10;GNA14;MAPK8;PPP2R1B;PPP2R2B;AKT2;TLR6;PLCB2
GO_Biological_Process_2021	Longevity regulating pathway	13/102	3.504981e-01	7.577669e-01	0	0	1.162555e+00	1.218822e+00	PRKAB2;PRKAA2;ATF6B;EHMT1;ADCY8;NFKB1;INS;AKT2;PRKACG;RPS6KB2;PRKACA;PRKACB;FOXA2
GO_Biological_Process_2021	Pathways of neurodegeneration	56/475	3.535289e-01	7.589747e-01	0	0	1.064487e+00	1.106843e+00	CHRM5;SLC6A3;CASP9;GRM5;KIF5A;NEFL;PRKCG;DNAI2;APAF1;PDYN;DKK4;IL1A;TUBB2B;DDIT3;HAP1;PLCB2;STX1A;GRIA1;CAMK2B;TOMM40;DNAH7;CAMK2A;DCTN3;DNAH6;CACNA1B;WNT8B;CACNA1C;CACNA1F;AGER;GRIN2A;PPP3R1;MAPK8;TUBA3C;DVL2;CACNA1S;MAP2K7;WNT1;DNAI1;GRIA3;WNT4;BDNF;FUS;GRIN2C;GRIN2B;TUBB4A;EIF2S1;NFKB1;MAPK12;GRIN2D;GRIN1;MAPK10;DLG4;ATG2A;SLC25A31;NOX1;CDK5R1
GO_Biological_Process_2021	TGF-beta signaling pathway	12/94	3.573251e-01	7.617972e-01	0	0	1.164673e+00	1.198575e+00	CDKN2B;PPP2R1B;RPS6KB2;BMP8B;E2F4;AMH;NEO1;ACVR2B;BMP7;HAMP;BMP5;INHBE
GO_Biological_Process_2021	Adipocytokine signaling pathway	9/69	3.639177e-01	7.705015e-01	0	0	1.193663e+00	1.206587e+00	MAPK10;PRKAB2;MAPK8;PRKAA2;AKT2;ACSBG1;SLC2A4;PPARA;NFKB1
GO_Biological_Process_2021	Glycosaminoglycan biosynthesis	7/53	3.798480e-01	7.987215e-01	0	0	1.210831e+00	1.172066e+00	B4GALT2;B4GALT1;NDST4;NDST3;CHST4;B4GALT4;HS3ST2
GO_Biological_Process_2021	Herpes simplex virus 1 infection	58/498	3.873437e-01	8.089423e-01	0	0	1.049578e+00	9.954648e-01	ZNF254;ZNF331;IFNA5;IFNA7;ITGB3;IFNA2;IFNA8;CASP9;AKT2;ZNF41;ZNF208;ZNF721;HLA-DOA;B2M;ZNF562;ZNF440;ZNF682;IFNA14;APAF1;ZNF160;IFNA17;TICAM1;ZNF717;IRF3;TRAF3;LTA;ZNF780B;ZNF510;ZNF157;ZNF674;IFNA10;ZNF155;ZNF154;ZNF473;ZNF550;RNASEL;ZNF324B;ZNF471;NXF3;ZNF506;ZNF667;ZNF343;IFNA21;ZNF286A;ZNF221;ZNF141;ZNF460;POU2F1;IFNB1;STAT2;POU2F2;EIF2S1;NFKB1;ZNF33B;ZNF614;ZNF613;ZNF257;ZNF334
