Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	Pancreatic secretion	7/102	6.601668e-02	1.741801e-01	0	0	2.048122e+00	5.566485e+00	RAP1A;PLCB4;GNAS;ADCY3;CCK;CEL;ATP1A1
GO_Biological_Process_2021	Fatty acid elongation	3/27	6.658081e-02	1.741801e-01	0	0	3.467266e+00	9.393999e+00	HADHB;HADHA;ELOVL4
GO_Biological_Process_2021	Basal cell carcinoma	5/63	6.857964e-02	1.753193e-01	0	0	2.393890e+00	6.415049e+00	TCF7L1;BMP2;WNT5B;GADD45B;PTCH1
GO_Biological_Process_2021	Lysine degradation	5/63	6.857964e-02	1.753193e-01	0	0	2.393890e+00	6.415049e+00	HADHA;SMYD2;BBOX1;PLOD2;PLOD1
GO_Biological_Process_2021	Protein digestion and absorption	7/103	6.881133e-02	1.753193e-01	0	0	2.026682e+00	5.424186e+00	SLC36A1;COL4A2;COL13A1;COL4A1;SLC16A10;COL9A3;ATP1A1
GO_Biological_Process_2021	C-type lectin receptor signaling pathway	7/104	7.167578e-02	1.810431e-01	0	0	2.005684e+00	5.286186e+00	EGR2;JUN;IL6;MRAS;IL1B;AKT3;CALML4
GO_Biological_Process_2021	Cell adhesion molecules	9/148	7.505113e-02	1.879486e-01	0	0	1.800827e+00	4.663396e+00	CLDN10;HLA-DRB4;SDC2;SDC1;ITGB8;ITGA6;VTCN1;CD58;SELE
GO_Biological_Process_2021	Inflammatory bowel disease	5/65	7.625951e-02	1.893562e-01	0	0	2.313853e+00	5.954962e+00	JUN;IL6;HLA-DRB4;IL1B;IL12RB2
GO_Biological_Process_2021	Carbohydrate digestion and absorption	4/47	8.075848e-02	1.971853e-01	0	0	2.581462e+00	6.495714e+00	PLCB4;AKT3;ATP1A1;SLC5A1
GO_Biological_Process_2021	Other types of O-glycan biosynthesis	4/47	8.075848e-02	1.971853e-01	0	0	2.581462e+00	6.495714e+00	GALNT12;C1GALT1C1;C1GALT1;EOGT
GO_Biological_Process_2021	Pentose phosphate pathway	3/30	8.569793e-02	2.075165e-01	0	0	3.081535e+00	7.571105e+00	G6PD;RPE;PFKP
GO_Biological_Process_2021	Gap junction	6/88	8.718103e-02	2.093774e-01	0	0	2.032285e+00	4.958306e+00	TUBB6;PLCB4;GNAS;ADCY3;TUBA4A;GNAI1
GO_Biological_Process_2021	Neuroactive ligand-receptor interaction	17/341	9.034118e-02	2.108415e-01	0	0	1.462202e+00	3.515369e+00	GABRQ;PTGFR;GABBR2;GABRP;NMB;PTGIR;EDN2;CHRNA5;ADM;CCK;C3;HRH1;P2RY6;GAL;ADRB3;ADORA2B;F2RL1
GO_Biological_Process_2021	GABAergic synapse	6/89	9.088440e-02	2.108415e-01	0	0	2.007696e+00	4.814789e+00	GABRQ;GABBR2;GABRP;ADCY3;CACNA1A;GNAI1
GO_Biological_Process_2021	Ether lipid metabolism	4/49	9.097435e-02	2.108415e-01	0	0	2.466475e+00	5.912578e+00	UGT8;LPCAT4;AGPS;PLA2G4A
GO_Biological_Process_2021	Sphingolipid metabolism	4/49	9.097435e-02	2.108415e-01	0	0	2.466475e+00	5.912578e+00	UGT8;CERK;SPHK1;DEGS1
GO_Biological_Process_2021	RNA polymerase	3/31	9.253254e-02	2.108415e-01	0	0	2.971326e+00	7.072335e+00	POLR2D;POLR1C;POLR1E
GO_Biological_Process_2021	Adipocytokine signaling pathway	5/69	9.294486e-02	2.108415e-01	0	0	2.168786e+00	5.152491e+00	ACSL1;AKT3;SLC2A1;ACSL4;MTOR
GO_Biological_Process_2021	Renal cell carcinoma	5/69	9.294486e-02	2.108415e-01	0	0	2.168786e+00	5.152491e+00	EGLN1;JUN;RAP1A;AKT3;SLC2A1
GO_Biological_Process_2021	Non-alcoholic fatty liver disease	9/155	9.354744e-02	2.108415e-01	0	0	1.713860e+00	4.060625e+00	JUN;IL6;BCL2L11;CXCL8;IL1B;AKT3;SDHD;FOS;BID
GO_Biological_Process_2021	Cysteine and methionine metabolism	4/50	9.630265e-02	2.153945e-01	0	0	2.412730e+00	5.646415e+00	SDS;PSAT1;DNMT3B;PHGDH
GO_Biological_Process_2021	Cholinergic synapse	7/113	1.005799e-01	2.232570e-01	0	0	1.834530e+00	4.213554e+00	PLCB4;AKT3;CREB3L2;CACNA1A;ADCY3;FOS;GNAI1
GO_Biological_Process_2021	Ovarian steroidogenesis	4/51	1.017739e-01	2.242086e-01	0	0	2.361273e+00	5.395513e+00	SCARB1;GNAS;PLA2G4A;ADCY3
GO_Biological_Process_2021	Glutamatergic synapse	7/114	1.041341e-01	2.260095e-01	0	0	1.817290e+00	4.110849e+00	PLCB4;HOMER1;GNAS;CACNA1A;PLA2G4A;ADCY3;GNAI1
GO_Biological_Process_2021	Leukocyte transendothelial migration	7/114	1.041341e-01	2.260095e-01	0	0	1.817290e+00	4.110849e+00	MYLPF;CLDN10;RAP1A;ROCK2;ACTN1;VCL;GNAI1
GO_Biological_Process_2021	Glycosaminoglycan biosynthesis	4/53	1.131321e-01	2.430544e-01	0	0	2.264659e+00	4.935144e+00	EXT1;CHST12;HS3ST1;HS2ST1
GO_Biological_Process_2021	Ras signaling pathway	12/232	1.138944e-01	2.430544e-01	0	0	1.517254e+00	3.296209e+00	MRAS;RAP1A;ANGPT2;FGF9;AKT3;PLA2G4A;CALML4;EFNA5;FGF2;ETS2;FGF3;EPHA2
GO_Biological_Process_2021	Hepatitis B	9/162	1.144762e-01	2.430544e-01	0	0	1.634850e+00	3.543356e+00	EGR2;JUN;IL6;CXCL8;MYC;AKT3;CREB3L2;FOS;BID
GO_Biological_Process_2021	Nitrogen metabolism	2/17	1.171915e-01	2.452651e-01	0	0	3.694828e+00	7.921510e+00	CA9;CA8
GO_Biological_Process_2021	Primary bile acid biosynthesis	2/17	1.171915e-01	2.452651e-01	0	0	3.694828e+00	7.921510e+00	CYP27A1;CYP39A1
GO_Biological_Process_2021	Dilated cardiomyopathy	6/96	1.191204e-01	2.459936e-01	0	0	1.850867e+00	3.937943e+00	SGCB;LMNA;GNAS;ITGB8;ADCY3;ITGA6
GO_Biological_Process_2021	Human papillomavirus infection	16/331	1.192187e-01	2.459936e-01	0	0	1.414104e+00	3.007510e+00	TCF7L1;WNT5B;LAMB3;TNC;LAMC2;MTOR;CCND3;COL4A2;COL4A1;PPP2R3C;AKT3;CREB3L2;GNAS;ITGB8;COL9A3;ITGA6
GO_Biological_Process_2021	Glioma	5/75	1.211421e-01	2.482142e-01	0	0	1.982272e+00	4.184161e+00	GADD45B;CDKN2A;AKT3;CALML4;MTOR
GO_Biological_Process_2021	MicroRNAs in cancer	15/310	1.274645e-01	2.593549e-01	0	0	1.415018e+00	2.914821e+00	ST14;ABCC1;CDKN2A;RDX;TNC;EFNA5;MTOR;CDC25B;ZEB2;BCL2L11;MYC;FSCN1;DNMT3B;SOX4;CD44
GO_Biological_Process_2021	Fatty acid biosynthesis	2/18	1.289204e-01	2.605081e-01	0	0	3.463721e+00	7.095642e+00	ACSL1;ACSL4
GO_Biological_Process_2021	Pyrimidine metabolism	4/56	1.311567e-01	2.617789e-01	0	0	2.133673e+00	4.334264e+00	NT5E;PNP;DPYD;NT5C2
GO_Biological_Process_2021	Leishmaniasis	5/77	1.313362e-01	2.617789e-01	0	0	1.927008e+00	3.911817e+00	C3;JUN;HLA-DRB4;IL1B;FOS
GO_Biological_Process_2021	Hematopoietic cell lineage	6/99	1.324118e-01	2.621396e-01	0	0	1.790882e+00	3.620874e+00	IL6;HLA-DRB4;IL1R1;IL1B;ITGA6;CD44
GO_Biological_Process_2021	Transcriptional misregulation in cancer	10/192	1.356719e-01	2.667911e-01	0	0	1.526961e+00	3.050129e+00	SMAD1;IL6;CXCL8;GADD45B;JUP;WT1;MYC;MMP3;ETV5;PML
GO_Biological_Process_2021	Aldosterone-regulated sodium reabsorption	3/37	1.377871e-01	2.673617e-01	0	0	2.446212e+00	4.848504e+00	SFN;ATP1A1;SGK1
GO_Biological_Process_2021	Thyroid cancer	3/37	1.377871e-01	2.673617e-01	0	0	2.446212e+00	4.848504e+00	TCF7L1;GADD45B;MYC
GO_Biological_Process_2021	Endometrial cancer	4/58	1.437878e-01	2.771699e-01	0	0	2.054435e+00	3.984405e+00	TCF7L1;GADD45B;MYC;AKT3
GO_Biological_Process_2021	Longevity regulating pathway	6/102	1.463750e-01	2.803129e-01	0	0	1.734646e+00	3.333267e+00	AKT3;CREB3L2;HSPA6;ADCY3;CRYAB;MTOR
GO_Biological_Process_2021	Mineral absorption	4/60	1.568739e-01	2.965422e-01	0	0	1.980856e+00	3.669166e+00	SLC34A2;MT1M;ATP1A1;SLC5A1
GO_Biological_Process_2021	Viral myocarditis	4/60	1.568739e-01	2.965422e-01	0	0	1.980856e+00	3.669166e+00	CXADR;HLA-DRB4;SGCB;BID
GO_Biological_Process_2021	Pathways of neurodegeneration	21/475	1.598590e-01	2.995509e-01	0	0	1.287775e+00	2.361088e+00	RYR1;APP;PRNP;GPR37;WNT5B;GPX7;CALML4;SDHD;HSD17B10;TUBA4A;MTOR;LRP6;TUBB6;IL6;PLCB4;FRAT2;IL1B;CSNK2B;NRBF2;BID;OPTN
GO_Biological_Process_2021	Glycine, serine and threonine metabolism	3/40	1.627356e-01	2.995509e-01	0	0	2.247521e+00	4.080663e+00	SDS;PSAT1;PHGDH
GO_Biological_Process_2021	Nicotine addiction	3/40	1.627356e-01	2.995509e-01	0	0	2.247521e+00	4.080663e+00	GABRQ;GABRP;CACNA1A
GO_Biological_Process_2021	Arachidonic acid metabolism	4/61	1.635773e-01	2.995509e-01	0	0	1.946003e+00	3.523180e+00	GGT5;GPX7;PLA2G4A;ALOX12
GO_Biological_Process_2021	Glycerolipid metabolism	4/61	1.635773e-01	2.995509e-01	0	0	1.946003e+00	3.523180e+00	LIPG;CEL;DGKZ;AGPAT4
GO_Biological_Process_2021	Ferroptosis	3/41	1.713344e-01	3.118074e-01	0	0	2.188262e+00	3.860396e+00	PRNP;ACSL1;ACSL4
GO_Biological_Process_2021	Complement and coagulation cascades	5/85	1.756648e-01	3.166800e-01	0	0	1.733586e+00	3.015014e+00	C3;SERPINB2;CFI;PLAUR;A2M
GO_Biological_Process_2021	Insulin resistance	6/108	1.761735e-01	3.166800e-01	0	0	1.632098e+00	2.833788e+00	IL6;AKT3;CREB3L2;SLC2A1;SLC27A6;MTOR
GO_Biological_Process_2021	Cytosolic DNA-sensing pathway	4/63	1.772839e-01	3.167329e-01	0	0	1.879842e+00	3.252131e+00	IL6;IL1B;POLR1C;CCL4
GO_Biological_Process_2021	Tuberculosis	9/180	1.788403e-01	3.175769e-01	0	0	1.461386e+00	2.515428e+00	C3;IL6;HLA-DRB4;SPHK1;IL1B;AKT3;LAMP2;CALML4;BID
GO_Biological_Process_2021	Graft-versus-host disease	3/42	1.800594e-01	3.178158e-01	0	0	2.132042e+00	3.655318e+00	IL6;HLA-DRB4;IL1B
GO_Biological_Process_2021	Mismatch repair	2/23	1.908100e-01	3.347744e-01	0	0	2.638342e+00	4.370353e+00	RPA4;RPA2
GO_Biological_Process_2021	Vitamin B6 metabolism	1/6	1.919796e-01	3.348216e-01	0	0	5.537159e+00	9.138340e+00	PSAT1
GO_Biological_Process_2021	Vasopressin-regulated water reabsorption	3/44	1.978523e-01	3.430221e-01	0	0	2.027829e+00	3.285559e+00	CREB3L2;GNAS;ADCY3
GO_Biological_Process_2021	PD-L1 expression and PD-1 checkpoint pathway in cancer	5/89	1.997036e-01	3.441951e-01	0	0	1.650691e+00	2.659132e+00	JUN;AKT3;CSNK2B;FOS;MTOR
GO_Biological_Process_2021	Autophagy	7/137	2.029301e-01	3.466863e-01	0	0	1.493978e+00	2.382735e+00	MRAS;CTSL;AKT3;LAMP2;RRAGD;NRBF2;MTOR
GO_Biological_Process_2021	Vitamin digestion and absorption	2/24	2.036375e-01	3.466863e-01	0	0	2.518286e+00	4.007636e+00	SCARB1;ABCC1
GO_Biological_Process_2021	Long-term potentiation	4/67	2.057766e-01	3.466863e-01	0	0	1.760121e+00	2.782688e+00	PLCB4;RAP1A;PPP1R1A;CALML4
GO_Biological_Process_2021	Hypertrophic cardiomyopathy	5/90	2.058820e-01	3.466863e-01	0	0	1.631186e+00	2.578011e+00	IL6;SGCB;LMNA;ITGB8;ITGA6
GO_Biological_Process_2021	Human immunodeficiency virus 1 infection	10/212	2.079206e-01	3.481185e-01	0	0	1.374338e+00	2.158534e+00	JUN;APOBEC3F;AKT3;CALML4;CALR;FOS;BID;GNAI1;MTOR;CUL4B
GO_Biological_Process_2021	Mitophagy	4/68	2.130995e-01	3.547622e-01	0	0	1.732529e+00	2.678483e+00	JUN;MRAS;CSNK2B;OPTN
GO_Biological_Process_2021	Ubiquitin mediated proteolysis	7/140	2.178982e-01	3.607016e-01	0	0	1.460050e+00	2.224718e+00	FBXW7;UBE2E1;XIAP;UBE2A;MID1;PML;CUL4B
GO_Biological_Process_2021	Nucleotide excision repair	3/47	2.252680e-01	3.708063e-01	0	0	1.889274e+00	2.815896e+00	RPA4;RPA2;CUL4B
GO_Biological_Process_2021	Prolactin signaling pathway	4/70	2.279547e-01	3.731325e-01	0	0	1.679853e+00	2.483845e+00	ELF5;AKT3;FOS;TNFRSF11A
GO_Biological_Process_2021	Spinocerebellar ataxia	7/143	2.332479e-01	3.796758e-01	0	0	1.427620e+00	2.078120e+00	RYR1;PLCB4;AKT3;CACNA1A;NRBF2;PUM1;MTOR
GO_Biological_Process_2021	Tight junction	8/169	2.387683e-01	3.865144e-01	0	0	1.378414e+00	1.974250e+00	CLDN10;JUN;RAP1A;ROCK2;ACTN1;RDX;ACTR3B;TUBA4A
GO_Biological_Process_2021	Biosynthesis of unsaturated fatty acids	2/27	2.425817e-01	3.905299e-01	0	0	2.215747e+00	3.138421e+00	ELOVL4;FADS1
GO_Biological_Process_2021	Inositol phosphate metabolism	4/73	2.506966e-01	3.963228e-01	0	0	1.606566e+00	2.222702e+00	MTMR2;PLCB4;PIP5K1B;PLCH1
GO_Biological_Process_2021	Phosphatidylinositol signaling system	5/97	2.507286e-01	3.963228e-01	0	0	1.506525e+00	2.084103e+00	MTMR2;PLCB4;PIP5K1B;CALML4;DGKZ
GO_Biological_Process_2021	Influenza A	8/172	2.533055e-01	3.963228e-01	0	0	1.352987e+00	1.857866e+00	CCND3;IL6;HLA-DRB4;CXCL8;IL1B;AKT3;BID;PML
GO_Biological_Process_2021	Arginine and proline metabolism	3/50	2.533542e-01	3.963228e-01	0	0	1.768407e+00	2.427964e+00	OAT;ODC1;PYCR1
GO_Biological_Process_2021	Cholesterol metabolism	3/50	2.533542e-01	3.963228e-01	0	0	1.768407e+00	2.427964e+00	CYP27A1;SCARB1;LIPG
GO_Biological_Process_2021	Butanoate metabolism	2/28	2.556485e-01	3.963228e-01	0	0	2.130416e+00	2.905784e+00	HADHA;OXCT1
GO_Biological_Process_2021	Phototransduction	2/28	2.556485e-01	3.963228e-01	0	0	2.130416e+00	2.905784e+00	CNGA1;CALML4
GO_Biological_Process_2021	Glycerophospholipid metabolism	5/98	2.573320e-01	3.968331e-01	0	0	1.490248e+00	2.022845e+00	PLA2G15;LPCAT4;PLA2G4A;DGKZ;AGPAT4
GO_Biological_Process_2021	Cell cycle	6/124	2.655302e-01	4.073316e-01	0	0	1.409621e+00	1.869195e+00	CCND3;GADD45B;CDKN2A;MYC;SFN;CDC25B
GO_Biological_Process_2021	Chronic myeloid leukemia	4/76	2.738881e-01	4.157991e-01	0	0	1.539385e+00	1.993559e+00	GADD45B;CDKN2A;MYC;AKT3
GO_Biological_Process_2021	Pancreatic cancer	4/76	2.738881e-01	4.157991e-01	0	0	1.539385e+00	1.993559e+00	GADD45B;CDKN2A;AKT3;MTOR
GO_Biological_Process_2021	Bacterial invasion of epithelial cells	4/77	2.816992e-01	4.192691e-01	0	0	1.518219e+00	1.923455e+00	WASF1;ACTR3B;WASF2;VCL
GO_Biological_Process_2021	Citrate cycle (TCA cycle)	2/30	2.818005e-01	4.192691e-01	0	0	1.978038e+00	2.505295e+00	PDHA1;SDHD
GO_Biological_Process_2021	beta-Alanine metabolism	2/30	2.818005e-01	4.192691e-01	0	0	1.978038e+00	2.505295e+00	HADHA;DPYD
GO_Biological_Process_2021	Endocrine and other factor-regulated calcium reabsorption	3/53	2.818976e-01	4.192691e-01	0	0	1.662043e+00	2.104498e+00	PLCB4;GNAS;ATP1A1
GO_Biological_Process_2021	Antigen processing and presentation	4/78	2.895438e-01	4.245383e-01	0	0	1.497624e+00	1.856229e+00	HLA-DRB4;CTSL;HSPA6;CALR
GO_Biological_Process_2021	Coronavirus disease	10/232	2.927107e-01	4.245383e-01	0	0	1.249214e+00	1.534748e+00	C3;JUN;ADAM17;IL6;CXCL8;IL1B;RPL11;MMP3;FOS;HBEGF
GO_Biological_Process_2021	Thermogenesis	10/232	2.927107e-01	4.245383e-01	0	0	1.249214e+00	1.534748e+00	ADRB3;ACSL1;NDUFAF7;CREB3L2;BMP8A;GNAS;ADCY3;ACSL4;SDHD;MTOR
GO_Biological_Process_2021	Asthma	2/31	2.948535e-01	4.245383e-01	0	0	1.909730e+00	2.332310e+00	HLA-DRB4;PRG2
GO_Biological_Process_2021	Circadian rhythm	2/31	2.948535e-01	4.245383e-01	0	0	1.909730e+00	2.332310e+00	BHLHE41;NPAS2
GO_Biological_Process_2021	Galactose metabolism	2/31	2.948535e-01	4.245383e-01	0	0	1.909730e+00	2.332310e+00	UGP2;PFKP
GO_Biological_Process_2021	Purine metabolism	6/129	2.955830e-01	4.245383e-01	0	0	1.351967e+00	1.647785e+00	NT5E;PNP;ADCY3;NT5C2;PDE9A;PAPSS1
GO_Biological_Process_2021	Sulfur metabolism	1/10	2.990483e-01	4.253453e-01	0	0	3.075562e+00	3.712665e+00	PAPSS1
GO_Biological_Process_2021	Synthesis and degradation of ketone bodies	1/10	2.990483e-01	4.253453e-01	0	0	3.075562e+00	3.712665e+00	OXCT1
GO_Biological_Process_2021	FoxO signaling pathway	6/131	3.077907e-01	4.356651e-01	0	0	1.330197e+00	1.567418e+00	IL6;BCL2L11;GADD45B;HOMER1;AKT3;SGK1
GO_Biological_Process_2021	Peroxisome	4/82	3.211793e-01	4.513926e-01	0	0	1.420528e+00	1.613372e+00	ACSL1;AGPS;ACSL4;FAR2
GO_Biological_Process_2021	Taurine and hypotaurine metabolism	1/11	3.235237e-01	4.513926e-01	0	0	2.767862e+00	3.123485e+00	GGT5
GO_Biological_Process_2021	Ubiquinone and other terpenoid-quinone biosynthesis	1/11	3.235237e-01	4.513926e-01	0	0	2.767862e+00	3.123485e+00	VKORC1
GO_Biological_Process_2021	Pentose and glucuronate interconversions	2/34	3.337495e-01	4.612670e-01	0	0	1.730424e+00	1.898906e+00	UGP2;RPE
GO_Biological_Process_2021	Propanoate metabolism	2/34	3.337495e-01	4.612670e-01	0	0	1.730424e+00	1.898906e+00	HADHA;ECHDC1
GO_Biological_Process_2021	JAK-STAT signaling pathway	7/162	3.370226e-01	4.636039e-01	0	0	1.251379e+00	1.361007e+00	CCND3;IL6;MYC;AKT3;LIF;MTOR;IL12RB2
GO_Biological_Process_2021	VEGF signaling pathway	3/59	3.395832e-01	4.649433e-01	0	0	1.483505e+00	1.602239e+00	SPHK1;AKT3;PLA2G4A
GO_Biological_Process_2021	DNA replication	2/36	3.593386e-01	4.897033e-01	0	0	1.628465e+00	1.666718e+00	RPA4;RPA2
GO_Biological_Process_2021	Alanine, aspartate and glutamate metabolism	2/37	3.719987e-01	5.046094e-01	0	0	1.581856e+00	1.564241e+00	ASRGL1;ASS1
GO_Biological_Process_2021	GnRH secretion	3/64	3.874602e-01	5.231606e-01	0	0	1.361552e+00	1.290945e+00	GABBR2;PLCB4;AKT3
GO_Biological_Process_2021	Th1 and Th2 cell differentiation	4/92	4.007926e-01	5.373381e-01	0	0	1.258449e+00	1.150614e+00	JUN;HLA-DRB4;FOS;IL12RB2
GO_Biological_Process_2021	Neurotrophin signaling pathway	5/119	4.016281e-01	5.373381e-01	0	0	1.214400e+00	1.107810e+00	JUN;RAP1A;KIDINS220;AKT3;CALML4
GO_Biological_Process_2021	AMPK signaling pathway	5/120	4.085646e-01	5.441338e-01	0	0	1.203777e+00	1.077507e+00	PPP2R3C;AKT3;CREB3L2;MTOR;PFKP
GO_Biological_Process_2021	Retrograde endocannabinoid signaling	6/148	4.135852e-01	5.483279e-01	0	0	1.169910e+00	1.032904e+00	GABRQ;GABRP;PLCB4;CACNA1A;ADCY3;GNAI1
GO_Biological_Process_2021	Homologous recombination	2/41	4.215397e-01	5.563565e-01	0	0	1.419319e+00	1.226067e+00	RPA4;RPA2
GO_Biological_Process_2021	Staphylococcus aureus infection	4/95	4.244579e-01	5.576958e-01	0	0	1.216772e+00	1.042703e+00	C3;HLA-DRB4;CFI;KRT20
GO_Biological_Process_2021	Tryptophan metabolism	2/42	4.336137e-01	5.671822e-01	0	0	1.383764e+00	1.156275e+00	HADHA;TDO2
GO_Biological_Process_2021	Fat digestion and absorption	2/43	4.455509e-01	5.776390e-01	0	0	1.349944e+00	1.091354e+00	SCARB1;CEL
GO_Biological_Process_2021	Type I diabetes mellitus	2/43	4.455509e-01	5.776390e-01	0	0	1.349944e+00	1.091354e+00	HLA-DRB4;IL1B
GO_Biological_Process_2021	mTOR signaling pathway	6/154	4.508489e-01	5.819327e-01	0	0	1.122129e+00	8.939141e-01	WNT5B;AKT3;RRAGD;SGK1;MTOR;LRP6
GO_Biological_Process_2021	Non-small cell lung cancer	3/72	4.620160e-01	5.904627e-01	0	0	1.203190e+00	9.290504e-01	GADD45B;CDKN2A;AKT3
GO_Biological_Process_2021	Progesterone-mediated oocyte maturation	4/100	4.633339e-01	5.904627e-01	0	0	1.153098e+00	8.870867e-01	AKT3;ADCY3;GNAI1;CDC25B
GO_Biological_Process_2021	Lysosome	5/128	4.635032e-01	5.904627e-01	0	0	1.125013e+00	8.650699e-01	PLA2G15;GALNS;CTSL;LAMP2;CTSV
GO_Biological_Process_2021	Type II diabetes mellitus	2/46	4.804923e-01	6.094556e-01	0	0	1.257706e+00	9.218283e-01	CACNA1A;MTOR
GO_Biological_Process_2021	Prion disease	10/273	4.834321e-01	6.105414e-01	0	0	1.052204e+00	7.647885e-01	RYR1;PRNP;TUBB6;IL6;IL1B;CREB3L2;CSNK2B;HSPA6;SDHD;TUBA4A
GO_Biological_Process_2021	Glycosaminoglycan degradation	1/19	4.909737e-01	6.156158e-01	0	0	1.537064e+00	1.093413e+00	GALNS
GO_Biological_Process_2021	Pyruvate metabolism	2/47	4.918356e-01	6.156158e-01	0	0	1.229693e+00	8.726036e-01	PDHA1;ME2
GO_Biological_Process_2021	T cell receptor signaling pathway	4/104	4.937533e-01	6.156158e-01	0	0	1.106744e+00	7.810502e-01	JUN;AKT3;FOS;NCK1
GO_Biological_Process_2021	Amino sugar and nucleotide sugar metabolism	2/48	5.030213e-01	6.218274e-01	0	0	1.202899e+00	8.265391e-01	CYB5R2;UGP2
GO_Biological_Process_2021	Intestinal immune network for IgA production	2/48	5.030213e-01	6.218274e-01	0	0	1.202899e+00	8.265391e-01	IL6;HLA-DRB4
GO_Biological_Process_2021	Parkinson disease	9/249	5.051021e-01	6.218274e-01	0	0	1.037482e+00	7.085946e-01	TUBB6;GPR37;DUSP1;GNAS;CALML4;SDHD;GNAI1;TUBA4A;NFE2L2
GO_Biological_Process_2021	Ribosome biogenesis in eukaryotes	4/108	5.234246e-01	6.393930e-01	0	0	1.063955e+00	6.887641e-01	RBM28;CSNK2B;IMP4;RPP25
GO_Biological_Process_2021	Vibrio cholerae infection	2/50	5.249085e-01	6.393930e-01	0	0	1.152658e+00	7.429241e-01	GNAS;ADCY3
GO_Biological_Process_2021	Pantothenate and CoA biosynthesis	1/21	5.259171e-01	6.393930e-01	0	0	1.383214e+00	8.888692e-01	DPYD
GO_Biological_Process_2021	B cell receptor signaling pathway	3/81	5.407968e-01	6.541014e-01	0	0	1.063863e+00	6.539688e-01	JUN;AKT3;FOS
GO_Biological_Process_2021	Arginine biosynthesis	1/22	5.424800e-01	6.541014e-01	0	0	1.317278e+00	8.056527e-01	ASS1
GO_Biological_Process_2021	Protein processing in endoplasmic reticulum	6/171	5.525892e-01	6.635600e-01	0	0	1.005623e+00	5.964755e-01	HSPA6;CALR;PDIA6;CRYAB;UGGT1;NFE2L2
GO_Biological_Process_2021	Proximal tubule bicarbonate reclamation	1/23	5.584650e-01	6.651636e-01	0	0	1.257337e+00	7.324783e-01	ATP1A1
GO_Biological_Process_2021	Renin-angiotensin system	1/23	5.584650e-01	6.651636e-01	0	0	1.257337e+00	7.324783e-01	ENPEP
GO_Biological_Process_2021	Diabetic cardiomyopathy	7/203	5.664740e-01	6.668297e-01	0	0	9.874922e-01	5.612156e-01	G6PD;PLCB4;PDHA1;AKT3;SLC2A1;SDHD;MTOR
GO_Biological_Process_2021	Viral carcinogenesis	7/203	5.664740e-01	6.668297e-01	0	0	9.874922e-01	5.612156e-01	C3;EGR2;JUN;CCND3;CDKN2A;ACTN1;CREB3L2
GO_Biological_Process_2021	Fanconi anemia pathway	2/54	5.666914e-01	6.668297e-01	0	0	1.063771e+00	6.041584e-01	RPA4;RPA2
GO_Biological_Process_2021	Taste transduction	3/86	5.815841e-01	6.816165e-01	0	0	9.995146e-01	5.417366e-01	GABBR2;PLCB4;CACNA1A
GO_Biological_Process_2021	Hedgehog signaling pathway	2/56	5.865668e-01	6.845750e-01	0	0	1.024266e+00	5.464137e-01	GPR161;PTCH1
GO_Biological_Process_2021	alpha-Linolenic acid metabolism	1/25	5.887812e-01	6.845750e-01	0	0	1.152439e+00	6.104476e-01	PLA2G4A
GO_Biological_Process_2021	Maturity onset diabetes of the young	1/26	6.031507e-01	6.985105e-01	0	0	1.106284e+00	5.593242e-01	PAX6
GO_Biological_Process_2021	Notch signaling pathway	2/59	6.150980e-01	7.095422e-01	0	0	9.702057e-01	4.714944e-01	ADAM17;DTX4
GO_Biological_Process_2021	Alcoholism	6/186	6.345801e-01	7.291450e-01	0	0	9.210983e-01	4.189079e-01	ADORA2B;CREB3L2;GNAS;FOSB;CALML4;GNAI1
GO_Biological_Process_2021	Linoleic acid metabolism	1/29	6.433198e-01	7.345244e-01	0	0	9.875999e-01	4.356435e-01	PLA2G4A
GO_Biological_Process_2021	Hepatitis C	5/157	6.442757e-01	7.345244e-01	0	0	9.089960e-01	3.996206e-01	SCARB1;CLDN10;MYC;AKT3;BID
GO_Biological_Process_2021	Necroptosis	5/159	6.552587e-01	7.441504e-01	0	0	8.970971e-01	3.792256e-01	AIFM1;IL1B;PLA2G4A;XIAP;BID
GO_Biological_Process_2021	Glycolysis / Gluconeogenesis	2/67	6.837365e-01	7.733995e-01	0	0	8.504421e-01	3.233233e-01	PDHA1;PFKP
GO_Biological_Process_2021	Fructose and mannose metabolism	1/33	6.906340e-01	7.733995e-01	0	0	8.639706e-01	3.197946e-01	PFKP
GO_Biological_Process_2021	SNARE interactions in vesicular transport	1/33	6.906340e-01	7.733995e-01	0	0	8.639706e-01	3.197946e-01	VAMP7
GO_Biological_Process_2021	Fc epsilon RI signaling pathway	2/68	6.915723e-01	7.733995e-01	0	0	8.375131e-01	3.088645e-01	AKT3;PLA2G4A
GO_Biological_Process_2021	Starch and sucrose metabolism	1/36	7.219586e-01	8.043112e-01	0	0	7.897930e-01	2.573047e-01	UGP2
GO_Biological_Process_2021	Drug metabolism	3/108	7.320097e-01	8.124198e-01	0	0	7.891881e-01	2.461963e-01	GSTP1;DPYD;FMO1
GO_Biological_Process_2021	Allograft rejection	1/38	7.410613e-01	8.193622e-01	0	0	7.470239e-01	2.238621e-01	HLA-DRB4
