Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Measles	4/139	4.672399e-01	7.803557e-01	0	0	1.144969e+00	8.712213e-01	TBK1;CDKN1B;CASP8;PIK3R1
KEGG_2021_Human	Lysine degradation	2/63	4.748162e-01	7.803557e-01	0	0	1.266760e+00	9.435177e-01	ALDH2;ACAT1
KEGG_2021_Human	NOD-like receptor signaling pathway	5/181	4.830190e-01	7.803557e-01	0	0	1.097670e+00	7.987740e-01	PYCARD;TBK1;CASP8;VDAC1;ATG12
KEGG_2021_Human	Apoptosis	4/142	4.837226e-01	7.803557e-01	0	0	1.119905e+00	8.133241e-01	CTSO;CASP8;TNFRSF10B;PIK3R1
KEGG_2021_Human	Folate biosynthesis	1/26	4.859067e-01	7.803557e-01	0	0	1.545238e+00	1.115258e+00	PCBD1
KEGG_2021_Human	Maturity onset diabetes of the young	1/26	4.859067e-01	7.803557e-01	0	0	1.545238e+00	1.115258e+00	HHEX
KEGG_2021_Human	Axon guidance	5/182	4.878441e-01	7.803557e-01	0	0	1.091412e+00	7.833715e-01	PPP3CA;PPP3CC;ROCK1;SEMA3G;PIK3R1
KEGG_2021_Human	T cell receptor signaling pathway	3/104	4.904698e-01	7.803557e-01	0	0	1.147529e+00	8.174898e-01	PPP3CA;PPP3CC;PIK3R1
KEGG_2021_Human	Toll-like receptor signaling pathway	3/104	4.904698e-01	7.803557e-01	0	0	1.147529e+00	8.174898e-01	TBK1;CASP8;PIK3R1
KEGG_2021_Human	Inflammatory bowel disease	2/65	4.912199e-01	7.803557e-01	0	0	1.226419e+00	8.718165e-01	SMAD2;STAT6
KEGG_2021_Human	Huntington disease	8/306	5.103798e-01	7.992556e-01	0	0	1.036933e+00	6.974413e-01	DCTN6;CREBBP;NDUFB8;CASP8;UCP1;NDUFS3;VDAC1;UQCRC2
KEGG_2021_Human	Mitophagy	2/68	5.152108e-01	7.992556e-01	0	0	1.170492e+00	7.762460e-01	TBK1;CITED2
KEGG_2021_Human	Renin secretion	2/69	5.230398e-01	7.992556e-01	0	0	1.152963e+00	7.472325e-01	PPP3CA;PPP3CC
KEGG_2021_Human	Central carbon metabolism in cancer	2/70	5.307835e-01	7.992556e-01	0	0	1.135949e+00	7.195113e-01	PIK3R1;HK1
KEGG_2021_Human	Ras signaling pathway	6/232	5.338618e-01	7.992556e-01	0	0	1.025183e+00	6.434236e-01	RAP1B;NTRK2;GNG10;TBK1;RALB;PIK3R1
KEGG_2021_Human	Thermogenesis	6/232	5.338618e-01	7.992556e-01	0	0	1.025183e+00	6.434236e-01	NDUFB8;KDM3B;UCP1;NDUFS3;UQCRC2;SMARCA2
KEGG_2021_Human	beta-Alanine metabolism	1/30	5.359625e-01	7.992556e-01	0	0	1.331828e+00	8.306493e-01	ALDH2
KEGG_2021_Human	Prion disease	7/273	5.369064e-01	7.992556e-01	0	0	1.016117e+00	6.319553e-01	PPP3CA;NDUFB8;PPP3CC;NDUFS3;VDAC1;UQCRC2;PIK3R1
KEGG_2021_Human	TNF signaling pathway	3/112	5.402380e-01	7.992556e-01	0	0	1.062868e+00	6.544560e-01	CASP8;PIK3R1;JUNB
KEGG_2021_Human	Serotonergic synapse	3/113	5.462613e-01	7.992556e-01	0	0	1.053151e+00	6.367960e-01	GNG10;MAOB;MAOA
KEGG_2021_Human	Oxytocin signaling pathway	4/154	5.474077e-01	7.992556e-01	0	0	1.029674e+00	6.204418e-01	PPP3CA;PPP3CC;PPP1R12A;ROCK1
KEGG_2021_Human	Circadian rhythm	1/31	5.476970e-01	7.992556e-01	0	0	1.287368e+00	7.750378e-01	CRY1
KEGG_2021_Human	Galactose metabolism	1/31	5.476970e-01	7.992556e-01	0	0	1.287368e+00	7.750378e-01	HK1
KEGG_2021_Human	RNA polymerase	1/31	5.476970e-01	7.992556e-01	0	0	1.287368e+00	7.750378e-01	POLR1D
KEGG_2021_Human	Glutamatergic synapse	3/114	5.522383e-01	8.012244e-01	0	0	1.043609e+00	6.196697e-01	PPP3CA;GNG10;PPP3CC
KEGG_2021_Human	Base excision repair	1/33	5.702850e-01	8.214640e-01	0	0	1.206783e+00	6.777524e-01	SMUG1
KEGG_2021_Human	Focal adhesion	5/201	5.759153e-01	8.214640e-01	0	0	9.846429e-01	5.433206e-01	RAP1B;PPP1R12A;ROCK1;CTNNB1;PIK3R1
KEGG_2021_Human	Pentose and glucuronate interconversions	1/34	5.811532e-01	8.214640e-01	0	0	1.170154e+00	6.350903e-01	UGDH
KEGG_2021_Human	Arrhythmogenic right ventricular cardiomyopathy	2/77	5.825521e-01	8.214640e-01	0	0	1.029556e+00	5.563068e-01	CTNNB1;SGCG
KEGG_2021_Human	Bacterial invasion of epithelial cells	2/77	5.825521e-01	8.214640e-01	0	0	1.029556e+00	5.563068e-01	CTNNB1;PIK3R1
KEGG_2021_Human	Thyroid hormone signaling pathway	3/121	5.927373e-01	8.275026e-01	0	0	9.813458e-01	5.132478e-01	CREBBP;CTNNB1;PIK3R1
KEGG_2021_Human	Proteoglycans in cancer	5/205	5.934281e-01	8.275026e-01	0	0	9.647500e-01	5.034443e-01	SMAD2;PPP1R12A;ROCK1;CTNNB1;PIK3R1
KEGG_2021_Human	Parkinson disease	6/249	6.030175e-01	8.362287e-01	0	0	9.526213e-01	4.818445e-01	NDUFB8;MAOB;MAOA;NDUFS3;VDAC1;UQCRC2
KEGG_2021_Human	Alanine, aspartate and glutamate metabolism	1/37	6.121393e-01	8.415058e-01	0	0	1.072476e+00	5.263663e-01	DDO
KEGG_2021_Human	MAPK signaling pathway	7/294	6.152915e-01	8.415058e-01	0	0	9.407386e-01	4.568783e-01	RAP1B;PPP3CA;NTRK2;PPP3CC;MAX;AREG;EREG
KEGG_2021_Human	Peroxisome	2/82	6.168807e-01	8.415058e-01	0	0	9.649602e-01	4.661526e-01	CAT;DDO
KEGG_2021_Human	Relaxin signaling pathway	3/129	6.360222e-01	8.588200e-01	0	0	9.186587e-01	4.157131e-01	SMAD2;GNG10;PIK3R1
KEGG_2021_Human	Complement and coagulation cascades	2/85	6.364164e-01	8.588200e-01	0	0	9.299384e-01	4.202412e-01	F2R;CFB
KEGG_2021_Human	Bladder cancer	1/41	6.499241e-01	8.626338e-01	0	0	9.650298e-01	4.158310e-01	RB1
KEGG_2021_Human	Ferroptosis	1/41	6.499241e-01	8.626338e-01	0	0	9.650298e-01	4.158310e-01	GCLC
KEGG_2021_Human	Homologous recombination	1/41	6.499241e-01	8.626338e-01	0	0	9.650298e-01	4.158310e-01	RAD50
KEGG_2021_Human	Oxidative phosphorylation	3/133	6.564265e-01	8.626338e-01	0	0	8.902084e-01	3.747283e-01	NDUFB8;NDUFS3;UQCRC2
KEGG_2021_Human	Vascular smooth muscle contraction	3/133	6.564265e-01	8.626338e-01	0	0	8.902084e-01	3.747283e-01	PRKCH;PPP1R12A;ROCK1
KEGG_2021_Human	Vasopressin-regulated water reabsorption	1/44	6.758314e-01	8.791458e-01	0	0	8.975637e-01	3.516760e-01	DCTN6
KEGG_2021_Human	Apelin signaling pathway	3/137	6.759966e-01	8.791458e-01	0	0	8.634566e-01	3.381014e-01	SMAD2;GNG10;UCP1
KEGG_2021_Human	ABC transporters	1/45	6.840346e-01	8.803059e-01	0	0	8.771194e-01	3.330832e-01	ABCA1
KEGG_2021_Human	Glycosphingolipid biosynthesis	1/45	6.840346e-01	8.803059e-01	0	0	8.771194e-01	3.330832e-01	B3GALT4
KEGG_2021_Human	IL-17 signaling pathway	2/94	6.903308e-01	8.803059e-01	0	0	8.385772e-01	3.107636e-01	CASP8;TBK1
KEGG_2021_Human	Alcoholism	4/186	6.944246e-01	8.803059e-01	0	0	8.472286e-01	3.089603e-01	NTRK2;GNG10;MAOB;MAOA
KEGG_2021_Human	RNA transport	4/186	6.944246e-01	8.803059e-01	0	0	8.472286e-01	3.089603e-01	EIF3J;EIF4G3;EIF4G2;EIF3A
KEGG_2021_Human	Fc gamma R-mediated phagocytosis	2/97	7.067796e-01	8.827092e-01	0	0	8.119703e-01	2.817832e-01	AMPH;PIK3R1
KEGG_2021_Human	Intestinal immune network for IgA production	1/48	7.074221e-01	8.827092e-01	0	0	8.210064e-01	2.841732e-01	TNFSF13
KEGG_2021_Human	Inflammatory mediator regulation of TRP channels	2/98	7.120984e-01	8.827092e-01	0	0	8.034708e-01	2.728098e-01	PRKCH;PIK3R1
KEGG_2021_Human	Chemokine signaling pathway	4/192	7.178236e-01	8.827092e-01	0	0	8.199346e-01	2.718341e-01	RAP1B;GNG10;ROCK1;PIK3R1
KEGG_2021_Human	Cysteine and methionine metabolism	1/50	7.220457e-01	8.827092e-01	0	0	7.874150e-01	2.564350e-01	GCLC
KEGG_2021_Human	Phospholipase D signaling pathway	3/148	7.255310e-01	8.827092e-01	0	0	7.974997e-01	2.558789e-01	RALB;F2R;PIK3R1
KEGG_2021_Human	Retrograde endocannabinoid signaling	3/148	7.255310e-01	8.827092e-01	0	0	7.974997e-01	2.558789e-01	GNG10;NDUFB8;NDUFS3
KEGG_2021_Human	Melanogenesis	2/101	7.275717e-01	8.827092e-01	0	0	7.790028e-01	2.477562e-01	CREBBP;CTNNB1
KEGG_2021_Human	Calcium signaling pathway	5/240	7.279714e-01	8.827092e-01	0	0	8.195745e-01	2.602096e-01	PPP3CA;NTRK2;PPP3CC;F2R;VDAC1
KEGG_2021_Human	Adrenergic signaling in cardiomyocytes	3/150	7.338717e-01	8.855856e-01	0	0	7.865680e-01	2.433807e-01	PPP2CA;PPP2R5E;PPP2R2A
KEGG_2021_Human	Fanconi anemia pathway	1/54	7.491405e-01	8.963715e-01	0	0	7.278377e-01	2.102204e-01	REV1
KEGG_2021_Human	mTOR signaling pathway	3/154	7.499523e-01	8.963715e-01	0	0	7.655735e-01	2.202905e-01	DEPTOR;IRS1;PIK3R1
KEGG_2021_Human	Ribosome biogenesis in eukaryotes	2/108	7.609511e-01	9.052072e-01	0	0	7.272966e-01	1.986874e-01	NAT10;NOP10
KEGG_2021_Human	Glutathione metabolism	1/57	7.677170e-01	9.089480e-01	0	0	6.887401e-01	1.820575e-01	GCLC
KEGG_2021_Human	Notch signaling pathway	1/59	7.793321e-01	9.163490e-01	0	0	6.649220e-01	1.657770e-01	CREBBP
KEGG_2021_Human	Cholinergic synapse	2/113	7.825740e-01	9.163490e-01	0	0	6.943564e-01	1.702331e-01	GNG10;PIK3R1
KEGG_2021_Human	Long-term depression	1/60	7.849204e-01	9.163490e-01	0	0	6.536185e-01	1.582887e-01	PPP2CA
KEGG_2021_Human	Glycerolipid metabolism	1/61	7.903675e-01	9.184363e-01	0	0	6.426918e-01	1.511979e-01	ALDH2
KEGG_2021_Human	GnRH secretion	1/64	8.058964e-01	9.321658e-01	0	0	6.119929e-01	1.320682e-01	PIK3R1
KEGG_2021_Human	Aminoacyl-tRNA biosynthesis	1/66	8.156057e-01	9.367981e-01	0	0	5.931013e-01	1.208885e-01	CARS2
KEGG_2021_Human	Acute myeloid leukemia	1/67	8.202770e-01	9.367981e-01	0	0	5.840849e-01	1.157149e-01	PIK3R1
KEGG_2021_Human	Fc epsilon RI signaling pathway	1/68	8.248302e-01	9.367981e-01	0	0	5.753376e-01	1.107972e-01	PIK3R1
KEGG_2021_Human	Retinol metabolism	1/68	8.248302e-01	9.367981e-01	0	0	5.753376e-01	1.107972e-01	AOX1
KEGG_2021_Human	Prolactin signaling pathway	1/70	8.335942e-01	9.424871e-01	0	0	5.586036e-01	1.016707e-01	PIK3R1
KEGG_2021_Human	PPAR signaling pathway	1/74	8.498309e-01	9.565361e-01	0	0	5.278865e-01	8.589657e-02	UCP1
KEGG_2021_Human	Pertussis	1/76	8.573463e-01	9.606871e-01	0	0	5.137566e-01	7.907403e-02	PYCARD
KEGG_2021_Human	Fluid shear stress and atherosclerosis	2/139	8.693879e-01	9.656299e-01	0	0	5.618261e-01	7.863650e-02	CTNNB1;PIK3R1
KEGG_2021_Human	Spinocerebellar ataxia	2/143	8.794973e-01	9.656299e-01	0	0	5.457750e-01	7.008014e-02	VDAC1;PIK3R1
KEGG_2021_Human	Cell adhesion molecules	2/148	8.911181e-01	9.656299e-01	0	0	5.269479e-01	6.074569e-02	CLDN22;CADM1
KEGG_2021_Human	Cardiac muscle contraction	1/87	8.924507e-01	9.656299e-01	0	0	4.477898e-01	5.095129e-02	UQCRC2
KEGG_2021_Human	GABAergic synapse	1/89	8.978366e-01	9.656299e-01	0	0	4.375676e-01	4.715544e-02	GNG10
KEGG_2021_Human	Hypertrophic cardiomyopathy	1/90	9.004277e-01	9.656299e-01	0	0	4.326289e-01	4.537646e-02	SGCG
KEGG_2021_Human	Morphine addiction	1/91	9.029532e-01	9.656299e-01	0	0	4.277998e-01	4.367175e-02	GNG10
KEGG_2021_Human	Rheumatoid arthritis	1/93	9.078141e-01	9.656299e-01	0	0	4.184567e-01	4.047133e-02	TNFSF13
KEGG_2021_Human	Salivary secretion	1/93	9.078141e-01	9.656299e-01	0	0	4.184567e-01	4.047133e-02	CST3
KEGG_2021_Human	Staphylococcus aureus infection	1/95	9.124319e-01	9.656299e-01	0	0	4.095111e-01	3.752835e-02	CFB
KEGG_2021_Human	Dilated cardiomyopathy	1/96	9.146535e-01	9.656299e-01	0	0	4.051796e-01	3.614607e-02	SGCG
KEGG_2021_Human	Circadian entrainment	1/97	9.168188e-01	9.656299e-01	0	0	4.009383e-01	3.481964e-02	GNG10
KEGG_2021_Human	Choline metabolism in cancer	1/98	9.189293e-01	9.656299e-01	0	0	3.967845e-01	3.354656e-02	PIK3R1
KEGG_2021_Human	Viral protein interaction with cytokine and cytokine receptor	1/100	9.229914e-01	9.656299e-01	0	0	3.887286e-01	3.115091e-02	TNFRSF10B
KEGG_2021_Human	Amoebiasis	1/102	9.268503e-01	9.656299e-01	0	0	3.809917e-01	2.894137e-02	PIK3R1
KEGG_2021_Human	Pancreatic secretion	1/102	9.268503e-01	9.656299e-01	0	0	3.809917e-01	2.894137e-02	RAP1B
KEGG_2021_Human	Protein digestion and absorption	1/103	9.287067e-01	9.656299e-01	0	0	3.772370e-01	2.790132e-02	PRCP
KEGG_2021_Human	Parathyroid hormone synthesis, secretion and action	1/106	9.339986e-01	9.656299e-01	0	0	3.664021e-01	2.501805e-02	PTHLH
KEGG_2021_Human	Coronavirus disease	3/232	9.348528e-01	9.656299e-01	0	0	5.027749e-01	3.387003e-02	TBK1;PIK3R1;CFB
KEGG_2021_Human	Toxoplasmosis	1/112	9.434352e-01	9.705009e-01	0	0	3.464893e-01	2.017525e-02	CASP8
KEGG_2021_Human	Neutrophil extracellular trap formation	2/189	9.537798e-01	9.771377e-01	0	0	4.105421e-01	1.942785e-02	VDAC1;PIK3R1
KEGG_2021_Human	Estrogen signaling pathway	1/137	9.702739e-01	9.884205e-01	0	0	2.824317e-01	8.522912e-03	PIK3R1
KEGG_2021_Human	Phagosome	1/152	9.798010e-01	9.884205e-01	0	0	2.541785e-01	5.186705e-03	LAMP1
KEGG_2021_Human	Cytokine-cytokine receptor interaction	3/295	9.806545e-01	9.884205e-01	0	0	3.930102e-01	7.677488e-03	TNFSF12;TNFSF13;TNFRSF10B
KEGG_2021_Human	Ribosome	1/158	9.826950e-01	9.884205e-01	0	0	2.443888e-01	4.266172e-03	MRPS18C
KEGG_2021_Human	Chemical carcinogenesis	2/239	9.844826e-01	9.884205e-01	0	0	3.230910e-01	5.052843e-03	RB1;PIK3R1
KEGG_2021_Human	Neuroactive ligand-receptor interaction	3/341	9.924057e-01	9.924057e-01	0	0	3.387102e-01	2.582090e-03	P2RY13;F2R;NR3C1
